matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
sift-fingervein,face,Multi-PIE_genuine_141,211,211,500,625,11,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_141,211,211,583,857,190,39,0.2053,True,0.1932,True,True,2.7083
sgmnet-fingervein,face,Multi-PIE_genuine_141,211,211,2000,2000,271,44,0.1624,False,0.1612,True,False,1.6475
aspanformer,face,Multi-PIE_genuine_141,211,211,213,213,213,144,0.6761,True,0.6630,True,True,1.8904
deepdetect,face,Multi-PIE_genuine_141,211,211,11101,17494,13,10,0.7692,True,0.7692,True,True,0.4805
loftr,face,Multi-PIE_genuine_142,106,106,37,37,37,8,0.2162,False,0.2056,True,False,1.8578
orb-fingervein,face,Multi-PIE_genuine_142,106,106,4015,3704,26,7,0.2692,False,0.2580,True,False,1.3805
sift-fingervein,face,Multi-PIE_genuine_142,106,106,740,518,28,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_142,106,106,717,608,4,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_142,106,106,2000,2000,93,9,0.0968,False,0.0945,True,False,1.2148
aspanformer,face,Multi-PIE_genuine_142,106,106,4,4,4,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_142,106,106,17182,12639,9,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_143,101,101,50,50,50,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_143,101,101,4163,3104,48,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_143,101,101,968,599,23,7,0.3043,False,0.2916,True,False,1.0604
superglue-fingervein,face,Multi-PIE_genuine_143,101,101,858,659,149,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_143,101,101,2000,2000,159,8,0.0503,False,0.0487,True,False,1.0616
aspanformer,face,Multi-PIE_genuine_143,101,101,6,6,6,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_143,101,101,15338,12807,5,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_144,156,156,25,25,25,7,0.2800,False,0.2683,True,False,1.4681
orb-fingervein,face,Multi-PIE_genuine_144,156,156,3490,2530,38,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_144,156,156,588,368,17,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_144,156,156,665,513,27,8,0.2963,True,0.2869,True,True,1.4922
sgmnet-fingervein,face,Multi-PIE_genuine_144,156,156,2000,2000,101,7,0.0693,False,0.0664,True,False,0.5437
aspanformer,face,Multi-PIE_genuine_144,156,156,10,10,10,5,0.5000,True,0.4661,True,True,0.4531
deepdetect,face,Multi-PIE_genuine_144,156,156,11394,9888,6,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_145,199,199,1029,1029,1029,477,0.4636,False,0.4459,True,False,2.2745
orb-fingervein,face,Multi-PIE_genuine_145,199,199,3446,4094,66,35,0.5303,True,0.5012,True,True,2.6271
sift-fingervein,face,Multi-PIE_genuine_145,199,199,631,803,33,18,0.5455,True,0.5380,True,True,1.7479
superglue-fingervein,face,Multi-PIE_genuine_145,199,199,598,786,349,114,0.3266,True,0.3061,True,True,2.8014
sgmnet-fingervein,face,Multi-PIE_genuine_145,199,199,2000,2000,880,200,0.2273,True,0.2234,True,True,1.8466
aspanformer,face,Multi-PIE_genuine_145,199,199,1455,1455,1455,608,0.4179,False,0.3962,True,False,2.5663
deepdetect,face,Multi-PIE_genuine_145,199,199,9975,10933,28,24,0.8571,True,0.8571,True,True,1.5824
loftr,face,Multi-PIE_genuine_146,186,186,68,68,68,18,0.2647,False,0.2609,True,False,1.7638
orb-fingervein,face,Multi-PIE_genuine_146,186,186,972,3642,14,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_146,186,186,197,642,6,4,0.6667,True,0.6110,True,True,0.0000
superglue-fingervein,face,Multi-PIE_genuine_146,186,186,384,752,119,16,0.1345,False,0.1301,True,False,2.1102
sgmnet-fingervein,face,Multi-PIE_genuine_146,186,186,2000,1936,94,7,0.0745,False,0.0714,True,False,0.8250
aspanformer,face,Multi-PIE_genuine_146,186,186,138,138,138,63,0.4565,True,0.4360,True,True,2.4203
deepdetect,face,Multi-PIE_genuine_146,186,186,6110,14352,8,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_147,219,219,373,373,373,113,0.3029,False,0.2885,True,False,2.4742
orb-fingervein,face,Multi-PIE_genuine_147,219,219,4171,3249,72,16,0.2222,False,0.2185,True,False,1.7877
sift-fingervein,face,Multi-PIE_genuine_147,219,219,789,598,31,8,0.2581,False,0.2499,True,False,1.4921
superglue-fingervein,face,Multi-PIE_genuine_147,219,219,777,685,276,76,0.2754,True,0.2592,True,True,2.7125
sgmnet-fingervein,face,Multi-PIE_genuine_147,219,219,1929,2000,397,20,0.0504,False,0.0503,True,False,1.3334
aspanformer,face,Multi-PIE_genuine_147,219,219,498,498,498,183,0.3675,False,0.3610,True,False,1.8566
deepdetect,face,Multi-PIE_genuine_147,219,219,24404,15830,79,35,0.4430,True,0.4430,True,True,1.9642
loftr,face,Multi-PIE_genuine_148,226,226,0,0,0,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_148,226,226,4220,3583,32,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_148,226,226,877,464,18,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_148,226,226,762,582,4,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_148,226,226,2000,2000,74,6,0.0811,False,0.0767,True,False,0.3535
aspanformer,face,Multi-PIE_genuine_148,226,226,3,3,3,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_148,226,226,18840,9387,17,15,0.8824,True,0.8824,True,True,1.5573
loftr,face,Multi-PIE_genuine_149,061,061,1,1,1,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_149,061,061,4433,1051,110,24,0.2182,False,0.2181,True,False,0.9158
sift-fingervein,face,Multi-PIE_genuine_149,061,061,1149,276,29,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_149,061,061,941,566,258,88,0.3411,True,0.3220,True,True,2.6487
sgmnet-fingervein,face,Multi-PIE_genuine_149,061,061,2000,2000,293,21,0.0717,False,0.0716,True,False,1.3624
aspanformer,face,Multi-PIE_genuine_149,061,061,203,203,203,107,0.5271,True,0.5014,True,True,2.4992
deepdetect,face,Multi-PIE_genuine_149,061,061,23468,8910,168,81,0.4821,True,0.4821,True,True,3.0295
loftr,face,Multi-PIE_genuine_150,124,124,190,190,190,17,0.0895,False,0.0860,True,False,2.2436
orb-fingervein,face,Multi-PIE_genuine_150,124,124,2912,4385,32,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_150,124,124,495,971,13,5,0.3846,False,0.3585,True,False,0.2569
superglue-fingervein,face,Multi-PIE_genuine_150,124,124,613,996,66,8,0.1212,False,0.1174,True,False,1.2319
sgmnet-fingervein,face,Multi-PIE_genuine_150,124,124,2000,1975,92,7,0.0761,False,0.0729,True,False,1.1775
aspanformer,face,Multi-PIE_genuine_150,124,124,18,18,18,7,0.3889,False,0.3727,True,False,1.2909
deepdetect,face,Multi-PIE_genuine_150,124,124,12367,17489,15,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_151,112,112,69,69,69,10,0.1449,False,0.1415,True,False,1.6183
orb-fingervein,face,Multi-PIE_genuine_151,112,112,2924,3641,31,8,0.2581,False,0.2448,True,False,1.9125
sift-fingervein,face,Multi-PIE_genuine_151,112,112,639,658,15,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_151,112,112,685,666,94,14,0.1489,False,0.1450,True,False,1.9370
sgmnet-fingervein,face,Multi-PIE_genuine_151,112,112,2000,2000,76,7,0.0921,False,0.0883,True,False,0.8848
aspanformer,face,Multi-PIE_genuine_151,112,112,13,13,13,5,0.3846,False,0.3585,True,False,0.9929
deepdetect,face,Multi-PIE_genuine_151,112,112,11767,8373,73,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_152,032,032,57,57,57,11,0.1930,False,0.1865,True,False,1.9222
orb-fingervein,face,Multi-PIE_genuine_152,032,032,3428,3934,35,7,0.2000,False,0.1917,True,False,0.3315
sift-fingervein,face,Multi-PIE_genuine_152,032,032,629,703,29,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_152,032,032,772,779,305,53,0.1738,True,0.1623,True,True,2.8643
sgmnet-fingervein,face,Multi-PIE_genuine_152,032,032,2000,2000,201,9,0.0448,False,0.0437,True,False,1.1297
aspanformer,face,Multi-PIE_genuine_152,032,032,67,67,67,24,0.3582,False,0.3550,True,False,1.6739
deepdetect,face,Multi-PIE_genuine_152,032,032,16650,12715,17,14,0.8235,True,0.8235,True,True,1.6235
loftr,face,Multi-PIE_genuine_153,169,169,101,101,101,20,0.1980,False,0.1915,True,False,2.1558
orb-fingervein,face,Multi-PIE_genuine_153,169,169,3178,1235,48,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_153,169,169,620,232,22,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_153,169,169,671,415,8,5,0.6250,True,0.5826,True,True,1.0105
sgmnet-fingervein,face,Multi-PIE_genuine_153,169,169,2000,2000,121,8,0.0661,False,0.0640,True,False,0.7203
aspanformer,face,Multi-PIE_genuine_153,169,169,5,5,5,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_153,169,169,16524,6936,11,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_154,011,011,792,792,792,372,0.4697,True,0.4571,True,True,2.0442
orb-fingervein,face,Multi-PIE_genuine_154,011,011,2533,3329,46,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_154,011,011,326,481,16,6,0.3750,False,0.3548,True,False,0.8702
superglue-fingervein,face,Multi-PIE_genuine_154,011,011,389,586,231,78,0.3377,True,0.3209,True,True,2.5161
sgmnet-fingervein,face,Multi-PIE_genuine_154,011,011,2000,2000,607,128,0.2109,True,0.2088,True,True,1.6979
aspanformer,face,Multi-PIE_genuine_154,011,011,1127,1127,1127,620,0.5501,True,0.5351,True,True,2.0556
deepdetect,face,Multi-PIE_genuine_154,011,011,8106,10336,4,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_155,115,115,0,0,0,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_155,115,115,3185,4465,35,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_155,115,115,557,1089,13,4,0.3077,False,0.2820,True,False,0.0000
superglue-fingervein,face,Multi-PIE_genuine_155,115,115,733,1095,4,4,1.0000,True,0.9165,True,True,0.0000
sgmnet-fingervein,face,Multi-PIE_genuine_155,115,115,2000,2000,122,8,0.0656,False,0.0635,True,False,1.0246
aspanformer,face,Multi-PIE_genuine_155,115,115,5,5,5,4,0.8000,True,0.7332,True,True,0.0000
deepdetect,face,Multi-PIE_genuine_155,115,115,9314,16676,29,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_156,110,110,6,6,6,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_156,110,110,1098,3017,8,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_156,110,110,213,646,5,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_156,110,110,358,682,2,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_156,110,110,2000,2000,93,6,0.0645,False,0.0610,True,False,0.8105
aspanformer,face,Multi-PIE_genuine_156,110,110,3,3,3,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_156,110,110,4485,12711,9,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_157,004,004,285,285,285,89,0.3123,False,0.3123,True,False,0.5746
orb-fingervein,face,Multi-PIE_genuine_157,004,004,4153,4113,46,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_157,004,004,794,800,23,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_157,004,004,833,867,299,44,0.1472,False,0.1393,True,False,2.5941
sgmnet-fingervein,face,Multi-PIE_genuine_157,004,004,1965,2000,165,9,0.0545,False,0.0532,True,False,1.1387
aspanformer,face,Multi-PIE_genuine_157,004,004,76,76,76,51,0.6711,True,0.6467,True,True,2.2399
deepdetect,face,Multi-PIE_genuine_157,004,004,16570,13632,31,13,0.4194,True,0.4194,True,True,1.2887
loftr,face,Multi-PIE_genuine_158,036,036,70,70,70,14,0.2000,False,0.1987,True,False,1.5334
orb-fingervein,face,Multi-PIE_genuine_158,036,036,3789,3951,33,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_158,036,036,757,847,19,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_158,036,036,727,790,45,8,0.1778,True,0.1721,True,True,1.5019
sgmnet-fingervein,face,Multi-PIE_genuine_158,036,036,2000,2000,51,6,0.1176,False,0.1113,True,False,0.6448
aspanformer,face,Multi-PIE_genuine_158,036,036,1,1,1,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_158,036,036,12626,17850,52,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_159,030,030,341,341,341,92,0.2698,False,0.2630,True,False,2.0108
orb-fingervein,face,Multi-PIE_genuine_159,030,030,3483,3498,52,13,0.2500,False,0.2383,True,False,2.3191
sift-fingervein,face,Multi-PIE_genuine_159,030,030,671,675,19,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_159,030,030,776,715,338,48,0.1420,False,0.1309,True,False,3.1347
sgmnet-fingervein,face,Multi-PIE_genuine_159,030,030,1901,2000,132,8,0.0606,False,0.0587,True,False,1.0203
aspanformer,face,Multi-PIE_genuine_159,030,030,276,276,276,103,0.3732,False,0.3609,True,False,2.1717
deepdetect,face,Multi-PIE_genuine_159,030,030,20856,17232,20,10,0.5000,True,0.5000,True,True,1.7773
loftr,face,Multi-PIE_genuine_160,114,114,123,123,123,30,0.2439,False,0.2367,True,False,2.0982
orb-fingervein,face,Multi-PIE_genuine_160,114,114,4282,4209,41,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_160,114,114,785,844,26,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_160,114,114,841,785,213,20,0.0939,False,0.0890,True,False,2.5486
sgmnet-fingervein,face,Multi-PIE_genuine_160,114,114,2000,2000,74,7,0.0946,False,0.0906,True,False,0.4039
aspanformer,face,Multi-PIE_genuine_160,114,114,62,62,62,34,0.5484,True,0.5484,True,True,1.3280
deepdetect,face,Multi-PIE_genuine_160,114,114,14844,17209,7,4,0.5714,True,0.5714,True,True,0.0000
loftr,face,Multi-PIE_genuine_161,034,034,90,90,90,29,0.3222,False,0.3117,True,False,2.1648
orb-fingervein,face,Multi-PIE_genuine_161,034,034,1442,2257,11,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_161,034,034,321,560,17,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_161,034,034,409,715,26,8,0.3077,True,0.2938,True,True,1.7770
sgmnet-fingervein,face,Multi-PIE_genuine_161,034,034,2000,2000,120,7,0.0583,False,0.0559,True,False,0.6681
aspanformer,face,Multi-PIE_genuine_161,034,034,54,54,54,35,0.6481,True,0.6397,True,True,1.7624
deepdetect,face,Multi-PIE_genuine_161,034,034,7319,10443,17,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_162,016,016,7,7,7,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_162,016,016,869,4759,12,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_162,016,016,194,1380,7,4,0.5714,True,0.5237,True,True,0.0000
superglue-fingervein,face,Multi-PIE_genuine_162,016,016,508,1333,241,57,0.2365,True,0.2210,True,True,2.8594
sgmnet-fingervein,face,Multi-PIE_genuine_162,016,016,2000,2000,199,13,0.0653,False,0.0649,True,False,1.2406
aspanformer,face,Multi-PIE_genuine_162,016,016,19,19,19,13,0.6842,True,0.6738,True,True,1.6675
deepdetect,face,Multi-PIE_genuine_162,016,016,5333,28717,7,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_163,165,165,11,11,11,6,0.5455,True,0.5161,True,True,0.8861
orb-fingervein,face,Multi-PIE_genuine_163,165,165,3454,1246,44,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_163,165,165,629,303,27,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_163,165,165,718,417,8,5,0.6250,True,0.5826,True,True,0.7978
sgmnet-fingervein,face,Multi-PIE_genuine_163,165,165,1965,2000,61,7,0.1148,False,0.1100,True,False,0.4869
aspanformer,face,Multi-PIE_genuine_163,165,165,19,19,19,9,0.4737,True,0.4555,True,True,1.7996
deepdetect,face,Multi-PIE_genuine_163,165,165,16908,7114,43,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_164,036,036,239,239,239,60,0.2510,False,0.2394,True,False,2.4486
orb-fingervein,face,Multi-PIE_genuine_164,036,036,3927,2215,41,10,0.2439,False,0.2396,True,False,1.0974
sift-fingervein,face,Multi-PIE_genuine_164,036,036,893,258,22,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_164,036,036,803,421,169,25,0.1479,False,0.1424,True,False,2.2526
sgmnet-fingervein,face,Multi-PIE_genuine_164,036,036,1910,2000,72,7,0.0972,False,0.0932,True,False,0.5356
aspanformer,face,Multi-PIE_genuine_164,036,036,45,45,45,18,0.4000,False,0.3987,True,False,1.5384
deepdetect,face,Multi-PIE_genuine_164,036,036,17437,8315,255,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_165,119,119,58,58,58,21,0.3621,False,0.3619,True,False,1.1863
orb-fingervein,face,Multi-PIE_genuine_165,119,119,3934,3453,56,15,0.2679,False,0.2669,True,False,1.3698
sift-fingervein,face,Multi-PIE_genuine_165,119,119,734,439,19,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_165,119,119,836,595,320,119,0.3719,True,0.3506,True,True,2.6756
sgmnet-fingervein,face,Multi-PIE_genuine_165,119,119,2000,2000,186,11,0.0591,False,0.0584,True,False,1.0870
aspanformer,face,Multi-PIE_genuine_165,119,119,460,460,460,338,0.7348,True,0.7106,True,True,2.1692
deepdetect,face,Multi-PIE_genuine_165,119,119,13618,9691,27,26,0.9630,True,0.9630,True,True,1.8144
loftr,face,Multi-PIE_genuine_166,139,139,590,590,590,278,0.4712,True,0.4549,True,True,2.2034
orb-fingervein,face,Multi-PIE_genuine_166,139,139,3315,2691,55,20,0.3636,False,0.3504,True,False,2.2290
sift-fingervein,face,Multi-PIE_genuine_166,139,139,514,319,15,6,0.4000,False,0.3745,True,False,1.7113
superglue-fingervein,face,Multi-PIE_genuine_166,139,139,744,529,270,107,0.3963,True,0.3710,True,True,2.8185
sgmnet-fingervein,face,Multi-PIE_genuine_166,139,139,2000,2000,409,22,0.0538,False,0.0536,True,False,1.5637
aspanformer,face,Multi-PIE_genuine_166,139,139,419,419,419,276,0.6587,True,0.6417,True,True,2.0242
deepdetect,face,Multi-PIE_genuine_166,139,139,8887,7813,17,12,0.7059,True,0.7059,True,True,0.7120
loftr,face,Multi-PIE_genuine_167,243,243,213,213,213,57,0.2676,False,0.2560,True,False,2.3896
orb-fingervein,face,Multi-PIE_genuine_167,243,243,1202,3728,9,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_167,243,243,222,657,6,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_167,243,243,397,736,200,31,0.1550,False,0.1456,True,False,2.7470
sgmnet-fingervein,face,Multi-PIE_genuine_167,243,243,2000,1680,53,7,0.1321,False,0.1266,True,False,0.0000
aspanformer,face,Multi-PIE_genuine_167,243,243,99,99,99,45,0.4545,True,0.4336,True,True,2.4412
deepdetect,face,Multi-PIE_genuine_167,243,243,5799,18753,4,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_168,107,107,0,0,0,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_168,107,107,4095,3779,36,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_168,107,107,767,601,26,6,0.2308,False,0.2184,True,False,0.7487
superglue-fingervein,face,Multi-PIE_genuine_168,107,107,836,629,1,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_168,107,107,2000,2000,137,7,0.0511,False,0.0490,True,False,0.4279
aspanformer,face,Multi-PIE_genuine_168,107,107,3,3,3,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_168,107,107,15940,11141,5,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_169,066,066,126,126,126,15,0.1190,False,0.1140,True,False,2.2941
orb-fingervein,face,Multi-PIE_genuine_169,066,066,4550,4174,38,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_169,066,066,1026,914,28,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_169,066,066,891,846,2,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_169,066,066,2000,2000,91,8,0.0879,False,0.0851,True,False,1.4879
aspanformer,face,Multi-PIE_genuine_169,066,066,10,10,10,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_169,066,066,15393,12290,10,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_170,237,237,4,4,4,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_170,237,237,2923,3508,31,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_170,237,237,778,656,24,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_170,237,237,548,643,24,8,0.3333,True,0.3081,True,True,2.4297
sgmnet-fingervein,face,Multi-PIE_genuine_170,237,237,2000,2000,47,6,0.1277,False,0.1208,True,False,0.7473
aspanformer,face,Multi-PIE_genuine_170,237,237,16,16,16,6,0.3750,False,0.3548,True,False,0.7075
deepdetect,face,Multi-PIE_genuine_170,237,237,17438,14649,18,12,0.6667,True,0.6667,True,True,0.3778
loftr,face,Multi-PIE_genuine_171,121,121,262,262,262,77,0.2939,False,0.2831,True,False,2.2480
orb-fingervein,face,Multi-PIE_genuine_171,121,121,3876,3092,62,12,0.1935,False,0.1906,True,False,1.6158
sift-fingervein,face,Multi-PIE_genuine_171,121,121,805,485,19,6,0.3158,False,0.2988,True,False,1.4633
superglue-fingervein,face,Multi-PIE_genuine_171,121,121,818,586,249,48,0.1928,True,0.1798,True,True,2.8910
sgmnet-fingervein,face,Multi-PIE_genuine_171,121,121,2000,2000,169,9,0.0533,False,0.0520,True,False,1.2201
aspanformer,face,Multi-PIE_genuine_171,121,121,110,110,110,46,0.4182,True,0.4104,True,True,1.8778
deepdetect,face,Multi-PIE_genuine_171,121,121,19262,11382,15,8,0.5333,True,0.5333,True,True,1.1248
loftr,face,Multi-PIE_genuine_172,237,237,15,15,15,5,0.3333,False,0.3107,True,False,0.8436
orb-fingervein,face,Multi-PIE_genuine_172,237,237,1893,3879,20,8,0.4000,False,0.3873,True,False,1.0738
sift-fingervein,face,Multi-PIE_genuine_172,237,237,524,795,11,5,0.4545,False,0.4237,True,False,0.5177
superglue-fingervein,face,Multi-PIE_genuine_172,237,237,563,727,15,8,0.5333,True,0.5164,True,True,1.4039
sgmnet-fingervein,face,Multi-PIE_genuine_172,237,237,2000,1845,65,7,0.1077,False,0.1032,True,False,1.0537
aspanformer,face,Multi-PIE_genuine_172,237,237,36,36,36,17,0.4722,True,0.4713,True,True,1.2761
deepdetect,face,Multi-PIE_genuine_172,237,237,15139,13877,23,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_173,203,203,0,0,0,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_173,203,203,2382,4283,16,6,0.3750,False,0.3548,True,False,0.9715
sift-fingervein,face,Multi-PIE_genuine_173,203,203,408,850,10,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_173,203,203,616,924,14,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_173,203,203,2000,2000,137,8,0.0584,False,0.0565,True,False,0.7101
aspanformer,face,Multi-PIE_genuine_173,203,203,6,6,6,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_173,203,203,7529,14761,6,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_174,095,095,113,113,113,13,0.1150,False,0.1138,True,False,1.5708
orb-fingervein,face,Multi-PIE_genuine_174,095,095,3535,3636,31,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_174,095,095,754,737,20,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_174,095,095,753,887,59,10,0.1695,True,0.1601,True,True,2.2862
sgmnet-fingervein,face,Multi-PIE_genuine_174,095,095,2000,2000,118,7,0.0593,False,0.0568,True,False,0.8419
aspanformer,face,Multi-PIE_genuine_174,095,095,8,8,8,4,0.5000,True,0.4583,True,True,0.0000
deepdetect,face,Multi-PIE_genuine_174,095,095,13827,18532,10,5,0.5000,True,0.5000,True,True,0.8795
loftr,face,Multi-PIE_genuine_175,047,047,879,879,879,751,0.8544,True,0.8544,True,True,0.6156
orb-fingervein,face,Multi-PIE_genuine_175,047,047,3164,3020,73,38,0.5205,True,0.5187,True,True,1.5722
sift-fingervein,face,Multi-PIE_genuine_175,047,047,560,420,24,11,0.4583,True,0.4524,True,True,1.2593
superglue-fingervein,face,Multi-PIE_genuine_175,047,047,626,487,323,171,0.5294,True,0.5011,True,True,2.6000
sgmnet-fingervein,face,Multi-PIE_genuine_175,047,047,2000,2000,1017,324,0.3186,True,0.3149,True,True,1.7335
aspanformer,face,Multi-PIE_genuine_175,047,047,2560,2560,2560,2492,0.9734,True,0.9734,True,True,0.7342
deepdetect,face,Multi-PIE_genuine_175,047,047,10671,6177,60,36,0.6000,True,0.6000,True,True,0.9736
loftr,face,Multi-PIE_genuine_176,049,049,1076,1076,1076,578,0.5372,True,0.5153,True,True,2.3319
orb-fingervein,face,Multi-PIE_genuine_176,049,049,3408,3431,99,35,0.3535,False,0.3484,True,False,1.7937
sift-fingervein,face,Multi-PIE_genuine_176,049,049,618,719,48,15,0.3125,False,0.3017,True,False,2.1282
superglue-fingervein,face,Multi-PIE_genuine_176,049,049,861,798,386,120,0.3109,True,0.2929,True,True,2.6891
sgmnet-fingervein,face,Multi-PIE_genuine_176,049,049,2000,2000,692,82,0.1185,False,0.1170,True,False,1.7621
aspanformer,face,Multi-PIE_genuine_176,049,049,1588,1588,1588,768,0.4836,True,0.4724,True,True,1.9684
deepdetect,face,Multi-PIE_genuine_176,049,049,17481,18662,47,24,0.5106,True,0.5106,True,True,2.1993
loftr,face,Multi-PIE_genuine_177,216,216,131,131,131,35,0.2672,False,0.2600,True,False,2.0455
orb-fingervein,face,Multi-PIE_genuine_177,216,216,4049,3641,44,8,0.1818,False,0.1760,True,False,1.0632
sift-fingervein,face,Multi-PIE_genuine_177,216,216,725,645,21,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_177,216,216,745,900,188,42,0.2234,True,0.2108,True,True,2.6635
sgmnet-fingervein,face,Multi-PIE_genuine_177,216,216,1776,2000,113,8,0.0708,False,0.0685,True,False,0.6200
aspanformer,face,Multi-PIE_genuine_177,216,216,4,4,4,4,1.0000,True,0.9165,True,True,0.0000
deepdetect,face,Multi-PIE_genuine_177,216,216,13575,21759,10,8,0.8000,True,0.8000,True,True,0.3866
loftr,face,Multi-PIE_genuine_178,177,177,564,564,564,170,0.3014,False,0.2961,True,False,1.8557
orb-fingervein,face,Multi-PIE_genuine_178,177,177,3784,4039,87,39,0.4483,False,0.4410,True,False,1.8252
sift-fingervein,face,Multi-PIE_genuine_178,177,177,937,955,41,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_178,177,177,847,851,342,76,0.2222,True,0.2080,True,True,2.8263
