matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
orb,iris,AMF-Iris_genuine_98,sundos,sundos,118,130,26,22,0.8462,True,0.8462,True,True,1.0454
sift,iris,AMF-Iris_genuine_98,sundos,sundos,25,18,12,10,0.8333,True,0.8333,True,True,1.4586
superglue,iris,AMF-Iris_genuine_98,sundos,sundos,657,612,506,303,0.5988,True,0.5988,True,True,2.5029
sgmnet,iris,AMF-Iris_genuine_98,sundos,sundos,350,348,131,77,0.5878,True,0.5878,True,True,1.3287
aspanformer,iris,AMF-Iris_genuine_98,sundos,sundos,2914,2914,2914,2688,0.9224,True,0.9224,True,True,0.7586
deepdetect,iris,AMF-Iris_genuine_98,sundos,sundos,5124,4689,1024,925,0.9033,True,0.9033,True,True,1.2645
loftr,iris,AMF-Iris_genuine_99,baydaa,baydaa,1026,1026,1026,875,0.8528,True,0.8528,True,True,1.2949
orb,iris,AMF-Iris_genuine_99,baydaa,baydaa,145,170,16,10,0.6250,True,0.6250,True,True,1.2713
sift,iris,AMF-Iris_genuine_99,baydaa,baydaa,26,24,10,8,0.8000,True,0.8000,True,True,0.8096
superglue,iris,AMF-Iris_genuine_99,baydaa,baydaa,658,635,471,283,0.6008,True,0.6008,True,True,2.6411
sgmnet,iris,AMF-Iris_genuine_99,baydaa,baydaa,360,371,144,82,0.5694,True,0.5694,True,True,1.4174
aspanformer,iris,AMF-Iris_genuine_99,baydaa,baydaa,2811,2811,2811,2743,0.9758,True,0.9758,True,True,1.0051
deepdetect,iris,AMF-Iris_genuine_99,baydaa,baydaa,5136,4846,850,825,0.9706,True,0.9706,True,True,0.8743
loftr,iris,AMF-Iris_genuine_100,taha,taha,1228,1228,1228,880,0.7166,True,0.7166,True,True,1.8316
orb,iris,AMF-Iris_genuine_100,taha,taha,77,63,13,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_100,taha,taha,11,11,6,4,0.6667,True,0.6667,True,True,0.0000
superglue,iris,AMF-Iris_genuine_100,taha,taha,569,634,456,302,0.6623,True,0.6623,True,True,2.5589
sgmnet,iris,AMF-Iris_genuine_100,taha,taha,283,389,112,77,0.6875,True,0.6875,True,True,1.3558
aspanformer,iris,AMF-Iris_genuine_100,taha,taha,2430,2430,2430,2304,0.9481,True,0.9481,True,True,0.9618
deepdetect,iris,AMF-Iris_genuine_100,taha,taha,4250,4059,983,973,0.9898,True,0.9898,True,True,0.8498
loftr,iris,AMF-Iris_genuine_101,aadil,aadil,1150,1150,1150,946,0.8226,True,0.8226,True,True,2.1869
orb,iris,AMF-Iris_genuine_101,aadil,aadil,27,28,5,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_101,aadil,aadil,20,22,10,8,0.8000,True,0.8000,True,True,0.5253
superglue,iris,AMF-Iris_genuine_101,aadil,aadil,585,561,413,245,0.5932,True,0.5932,True,True,2.6726
sgmnet,iris,AMF-Iris_genuine_101,aadil,aadil,438,414,200,117,0.5850,True,0.5850,True,True,1.3822
aspanformer,iris,AMF-Iris_genuine_101,aadil,aadil,2972,2972,2972,2968,0.9987,True,0.9987,True,True,0.8141
deepdetect,iris,AMF-Iris_genuine_101,aadil,aadil,5916,5932,1295,1234,0.9529,True,0.9529,True,True,1.2425
loftr,iris,AMF-Iris_genuine_102,khaleel,khaleel,771,771,771,537,0.6965,True,0.6965,True,True,1.8128
orb,iris,AMF-Iris_genuine_102,khaleel,khaleel,86,100,7,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_102,khaleel,khaleel,27,35,10,7,0.7000,True,0.7000,True,True,1.2400
superglue,iris,AMF-Iris_genuine_102,khaleel,khaleel,712,672,503,263,0.5229,True,0.5229,True,True,2.5462
sgmnet,iris,AMF-Iris_genuine_102,khaleel,khaleel,504,407,185,112,0.6054,True,0.6054,True,True,1.3612
aspanformer,iris,AMF-Iris_genuine_102,khaleel,khaleel,2588,2588,2588,2195,0.8481,True,0.8481,True,True,1.3154
deepdetect,iris,AMF-Iris_genuine_102,khaleel,khaleel,5615,4609,525,513,0.9771,True,0.9771,True,True,1.0894
loftr,iris,AMF-Iris_genuine_103,zahraa,zahraa,1202,1202,1202,1037,0.8627,True,0.8627,True,True,0.8211
orb,iris,AMF-Iris_genuine_103,zahraa,zahraa,50,55,18,17,0.9444,True,0.9444,True,True,1.1572
sift,iris,AMF-Iris_genuine_103,zahraa,zahraa,12,11,5,5,1.0000,True,1.0000,True,True,0.0000
superglue,iris,AMF-Iris_genuine_103,zahraa,zahraa,352,410,231,124,0.5368,True,0.5368,True,True,2.6410
sgmnet,iris,AMF-Iris_genuine_103,zahraa,zahraa,352,353,120,100,0.8333,True,0.8333,True,True,1.2459
aspanformer,iris,AMF-Iris_genuine_103,zahraa,zahraa,2852,2852,2852,2851,0.9996,True,0.9996,True,True,0.8283
deepdetect,iris,AMF-Iris_genuine_103,zahraa,zahraa,4137,4338,1444,1444,1.0000,True,1.0000,True,True,0.7030
loftr,iris,AMF-Iris_genuine_104,elaf,elaf,837,837,837,627,0.7491,True,0.7491,True,True,1.7804
orb,iris,AMF-Iris_genuine_104,elaf,elaf,25,35,6,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_104,elaf,elaf,12,13,8,7,0.8750,True,0.8750,True,True,0.8485
superglue,iris,AMF-Iris_genuine_104,elaf,elaf,775,817,644,466,0.7236,True,0.7236,True,True,2.5575
sgmnet,iris,AMF-Iris_genuine_104,elaf,elaf,531,481,248,138,0.5565,True,0.5565,True,True,1.4891
aspanformer,iris,AMF-Iris_genuine_104,elaf,elaf,2369,2369,2369,2273,0.9595,True,0.9595,True,True,1.3403
deepdetect,iris,AMF-Iris_genuine_104,elaf,elaf,3866,3913,965,965,1.0000,True,1.0000,True,True,1.3643
loftr,iris,AMF-Iris_genuine_105,zaid,zaid,926,926,926,670,0.7235,True,0.7235,True,True,1.1895
orb,iris,AMF-Iris_genuine_105,zaid,zaid,97,47,9,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_105,zaid,zaid,21,16,7,6,0.8571,True,0.8571,True,True,0.7400
superglue,iris,AMF-Iris_genuine_105,zaid,zaid,728,765,524,342,0.6527,True,0.6527,True,True,2.5021
sgmnet,iris,AMF-Iris_genuine_105,zaid,zaid,467,509,195,122,0.6256,True,0.6256,True,True,1.4771
aspanformer,iris,AMF-Iris_genuine_105,zaid,zaid,2036,2036,2036,1167,0.5732,True,0.5732,True,True,1.6238
deepdetect,iris,AMF-Iris_genuine_105,zaid,zaid,5180,6127,851,848,0.9965,True,0.9965,True,True,1.5712
loftr,iris,AMF-Iris_genuine_106,asmaa,asmaa,704,704,704,475,0.6747,True,0.6747,True,True,1.3305
orb,iris,AMF-Iris_genuine_106,asmaa,asmaa,30,41,8,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_106,asmaa,asmaa,27,19,16,9,0.5625,True,0.5625,True,True,0.8648
superglue,iris,AMF-Iris_genuine_106,asmaa,asmaa,588,427,357,247,0.6919,True,0.6919,True,True,2.5388
sgmnet,iris,AMF-Iris_genuine_106,asmaa,asmaa,320,298,127,80,0.6299,True,0.6299,True,True,1.2363
aspanformer,iris,AMF-Iris_genuine_106,asmaa,asmaa,2738,2738,2738,2550,0.9313,True,0.9313,True,True,0.6467
deepdetect,iris,AMF-Iris_genuine_106,asmaa,asmaa,3960,3718,612,545,0.8905,True,0.8905,True,True,0.5300
loftr,iris,AMF-Iris_genuine_107,mahmood,mahmood,1232,1232,1232,959,0.7784,True,0.7784,True,True,1.3219
orb,iris,AMF-Iris_genuine_107,mahmood,mahmood,60,24,21,7,0.3333,False,0.3333,True,False,0.7666
sift,iris,AMF-Iris_genuine_107,mahmood,mahmood,15,13,8,7,0.8750,True,0.8750,True,True,0.6205
superglue,iris,AMF-Iris_genuine_107,mahmood,mahmood,548,506,414,264,0.6377,True,0.6377,True,True,2.6328
sgmnet,iris,AMF-Iris_genuine_107,mahmood,mahmood,420,372,179,122,0.6816,True,0.6816,True,True,1.2130
aspanformer,iris,AMF-Iris_genuine_107,mahmood,mahmood,2483,2483,2483,1631,0.6569,True,0.6569,True,True,1.4101
deepdetect,iris,AMF-Iris_genuine_107,mahmood,mahmood,6044,6471,1966,1942,0.9878,True,0.9878,True,True,0.7988
loftr,iris,AMF-Iris_genuine_108,rasha,rasha,1186,1186,1186,912,0.7690,True,0.7690,True,True,1.5606
orb,iris,AMF-Iris_genuine_108,rasha,rasha,259,98,36,19,0.5278,True,0.5278,True,True,1.3026
sift,iris,AMF-Iris_genuine_108,rasha,rasha,27,16,13,8,0.6154,True,0.6154,True,True,1.8204
superglue,iris,AMF-Iris_genuine_108,rasha,rasha,540,720,482,285,0.5913,True,0.5913,True,True,2.6144
sgmnet,iris,AMF-Iris_genuine_108,rasha,rasha,326,377,148,77,0.5203,True,0.5203,True,True,1.2728
aspanformer,iris,AMF-Iris_genuine_108,rasha,rasha,1743,1743,1743,1037,0.5950,True,0.5950,True,True,2.2327
deepdetect,iris,AMF-Iris_genuine_108,rasha,rasha,4765,4423,921,916,0.9946,True,0.9946,True,True,0.7838
loftr,iris,AMF-Iris_genuine_109,baydaa,baydaa,965,965,965,934,0.9679,True,0.9679,True,True,1.0800
orb,iris,AMF-Iris_genuine_109,baydaa,baydaa,170,170,13,10,0.7692,True,0.7692,True,True,1.3181
sift,iris,AMF-Iris_genuine_109,baydaa,baydaa,27,24,14,12,0.8571,True,0.8571,True,True,0.8024
superglue,iris,AMF-Iris_genuine_109,baydaa,baydaa,611,635,485,329,0.6784,True,0.6784,True,True,2.5345
sgmnet,iris,AMF-Iris_genuine_109,baydaa,baydaa,373,371,137,100,0.7299,True,0.7299,True,True,1.1927
aspanformer,iris,AMF-Iris_genuine_109,baydaa,baydaa,2974,2974,2974,2841,0.9553,True,0.9553,True,True,0.9646
deepdetect,iris,AMF-Iris_genuine_109,baydaa,baydaa,4897,4846,762,744,0.9764,True,0.9764,True,True,0.4818
loftr,iris,AMF-Iris_genuine_110,aadil,aadil,1038,1038,1038,921,0.8873,True,0.8873,True,True,0.9292
orb,iris,AMF-Iris_genuine_110,aadil,aadil,70,65,23,19,0.8261,True,0.8261,True,True,1.4403
sift,iris,AMF-Iris_genuine_110,aadil,aadil,18,25,11,9,0.8182,True,0.8182,True,True,0.8655
superglue,iris,AMF-Iris_genuine_110,aadil,aadil,717,696,498,370,0.7430,True,0.7430,True,True,2.5046
sgmnet,iris,AMF-Iris_genuine_110,aadil,aadil,421,379,185,140,0.7568,True,0.7568,True,True,1.1855
aspanformer,iris,AMF-Iris_genuine_110,aadil,aadil,3002,3002,3002,2739,0.9124,True,0.9124,True,True,0.4944
deepdetect,iris,AMF-Iris_genuine_110,aadil,aadil,5569,5316,1921,1919,0.9990,True,0.9990,True,True,1.0502
loftr,iris,AMF-Iris_genuine_111,mazin,mazin,940,940,940,758,0.8064,True,0.8064,True,True,1.3344
orb,iris,AMF-Iris_genuine_111,mazin,mazin,12,16,2,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_111,mazin,mazin,10,9,4,4,1.0000,True,1.0000,True,True,0.0000
superglue,iris,AMF-Iris_genuine_111,mazin,mazin,466,511,222,149,0.6712,True,0.6712,True,True,2.3756
sgmnet,iris,AMF-Iris_genuine_111,mazin,mazin,353,361,133,83,0.6241,True,0.6241,True,True,1.1947
aspanformer,iris,AMF-Iris_genuine_111,mazin,mazin,2554,2554,2554,2422,0.9483,True,0.9483,True,True,1.3266
deepdetect,iris,AMF-Iris_genuine_111,mazin,mazin,5005,5460,915,907,0.9913,True,0.9913,True,True,0.4467
loftr,iris,AMF-Iris_genuine_112,zafer,zafer,1028,1028,1028,901,0.8765,True,0.8765,True,True,1.3737
orb,iris,AMF-Iris_genuine_112,zafer,zafer,108,81,55,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_112,zafer,zafer,27,22,18,18,1.0000,True,1.0000,True,True,0.9145
superglue,iris,AMF-Iris_genuine_112,zafer,zafer,438,369,321,179,0.5576,True,0.5576,True,True,2.7039
sgmnet,iris,AMF-Iris_genuine_112,zafer,zafer,253,248,103,57,0.5534,True,0.5534,True,True,1.3326
aspanformer,iris,AMF-Iris_genuine_112,zafer,zafer,1736,1736,1736,1557,0.8969,True,0.8969,True,True,1.4093
deepdetect,iris,AMF-Iris_genuine_112,zafer,zafer,4002,4001,1350,1350,1.0000,True,1.0000,True,True,0.5673
loftr,iris,AMF-Iris_genuine_113,abas,abas,905,905,905,870,0.9613,True,0.9613,True,True,0.6837
orb,iris,AMF-Iris_genuine_113,abas,abas,63,69,13,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_113,abas,abas,16,21,12,9,0.7500,True,0.7500,True,True,1.4096
superglue,iris,AMF-Iris_genuine_113,abas,abas,608,636,505,332,0.6574,True,0.6574,True,True,2.3299
sgmnet,iris,AMF-Iris_genuine_113,abas,abas,319,356,143,102,0.7133,True,0.7133,True,True,1.1017
aspanformer,iris,AMF-Iris_genuine_113,abas,abas,2922,2922,2922,2922,1.0000,True,1.0000,True,True,0.6632
deepdetect,iris,AMF-Iris_genuine_113,abas,abas,5189,5310,1431,1431,1.0000,True,1.0000,True,True,0.5950
loftr,iris,AMF-Iris_genuine_114,assem,assem,1730,1730,1730,1595,0.9220,True,0.9220,True,True,1.2999
orb,iris,AMF-Iris_genuine_114,assem,assem,81,80,32,28,0.8750,True,0.8750,True,True,1.1466
sift,iris,AMF-Iris_genuine_114,assem,assem,31,32,21,18,0.8571,True,0.8571,True,True,2.2076
superglue,iris,AMF-Iris_genuine_114,assem,assem,983,964,797,570,0.7152,True,0.7152,True,True,2.4805
sgmnet,iris,AMF-Iris_genuine_114,assem,assem,488,531,244,179,0.7336,True,0.7336,True,True,1.3633
aspanformer,iris,AMF-Iris_genuine_114,assem,assem,2930,2930,2930,2601,0.8877,True,0.8877,True,True,1.0060
deepdetect,iris,AMF-Iris_genuine_114,assem,assem,5777,5737,1359,1359,1.0000,True,1.0000,True,True,1.3159
loftr,iris,AMF-Iris_genuine_115,rafa,rafa,804,804,804,687,0.8545,True,0.8545,True,True,0.7037
orb,iris,AMF-Iris_genuine_115,rafa,rafa,9,54,1,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_115,rafa,rafa,4,10,3,0,,False,,True,False,
superglue,iris,AMF-Iris_genuine_115,rafa,rafa,625,656,504,355,0.7044,True,0.7044,True,True,2.5849
sgmnet,iris,AMF-Iris_genuine_115,rafa,rafa,426,425,187,143,0.7647,True,0.7647,True,True,1.1589
aspanformer,iris,AMF-Iris_genuine_115,rafa,rafa,1971,1971,1971,1756,0.8909,True,0.8909,True,True,1.1493
deepdetect,iris,AMF-Iris_genuine_115,rafa,rafa,4650,4688,732,732,1.0000,True,1.0000,True,True,0.4343
loftr,iris,AMF-Iris_genuine_116,maria,maria,941,941,941,912,0.9692,True,0.9692,True,True,0.6221
orb,iris,AMF-Iris_genuine_116,maria,maria,5,1,0,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_116,maria,maria,7,8,7,7,1.0000,True,1.0000,True,True,0.2079
superglue,iris,AMF-Iris_genuine_116,maria,maria,521,576,424,299,0.7052,True,0.7052,True,True,2.2110
sgmnet,iris,AMF-Iris_genuine_116,maria,maria,331,316,144,130,0.9028,True,0.9028,True,True,0.9841
aspanformer,iris,AMF-Iris_genuine_116,maria,maria,2995,2995,2995,2995,1.0000,True,1.0000,True,True,0.4304
deepdetect,iris,AMF-Iris_genuine_116,maria,maria,5449,5371,2385,2385,1.0000,True,1.0000,True,True,0.4248
loftr,iris,AMF-Iris_genuine_117,israa,israa,1331,1331,1331,1321,0.9925,True,0.9925,True,True,0.7573
orb,iris,AMF-Iris_genuine_117,israa,israa,32,29,14,14,1.0000,True,1.0000,True,True,0.6318
sift,iris,AMF-Iris_genuine_117,israa,israa,16,13,10,10,1.0000,True,1.0000,True,True,0.9415
superglue,iris,AMF-Iris_genuine_117,israa,israa,743,745,591,447,0.7563,True,0.7563,True,True,2.3730
sgmnet,iris,AMF-Iris_genuine_117,israa,israa,464,469,200,154,0.7700,True,0.7700,True,True,1.0452
aspanformer,iris,AMF-Iris_genuine_117,israa,israa,2987,2987,2987,2929,0.9806,True,0.9806,True,True,0.4913
deepdetect,iris,AMF-Iris_genuine_117,israa,israa,4391,4157,2417,2417,1.0000,True,1.0000,True,True,0.5277
loftr,iris,AMF-Iris_genuine_118,ali,ali,1154,1154,1154,1014,0.8787,True,0.8787,True,True,0.8469
orb,iris,AMF-Iris_genuine_118,ali,ali,11,19,0,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_118,ali,ali,11,10,7,4,0.5714,True,0.5714,True,True,0.0000
superglue,iris,AMF-Iris_genuine_118,ali,ali,375,361,294,189,0.6429,True,0.6429,True,True,2.5279
sgmnet,iris,AMF-Iris_genuine_118,ali,ali,282,276,122,80,0.6557,True,0.6557,True,True,1.3064
aspanformer,iris,AMF-Iris_genuine_118,ali,ali,2856,2856,2856,2856,1.0000,True,1.0000,True,True,0.7092
deepdetect,iris,AMF-Iris_genuine_118,ali,ali,4476,4611,904,873,0.9657,True,0.9657,True,True,1.0072
loftr,iris,AMF-Iris_genuine_119,israa,israa,1536,1536,1536,1364,0.8880,True,0.8880,True,True,0.9436
orb,iris,AMF-Iris_genuine_119,israa,israa,19,21,7,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_119,israa,israa,8,13,6,6,1.0000,True,1.0000,True,True,0.8401
superglue,iris,AMF-Iris_genuine_119,israa,israa,628,653,473,352,0.7442,True,0.7442,True,True,2.3978
sgmnet,iris,AMF-Iris_genuine_119,israa,israa,378,383,163,134,0.8221,True,0.8221,True,True,1.1651
aspanformer,iris,AMF-Iris_genuine_119,israa,israa,2966,2966,2966,2966,1.0000,True,1.0000,True,True,0.6308
deepdetect,iris,AMF-Iris_genuine_119,israa,israa,3866,3695,894,894,1.0000,True,1.0000,True,True,0.7562
loftr,iris,AMF-Iris_genuine_120,anas,anas,1019,1019,1019,807,0.7920,True,0.7920,True,True,2.1755
orb,iris,AMF-Iris_genuine_120,anas,anas,126,97,20,12,0.6000,True,0.6000,True,True,1.2253
sift,iris,AMF-Iris_genuine_120,anas,anas,32,46,16,9,0.5625,True,0.5625,True,True,1.2055
superglue,iris,AMF-Iris_genuine_120,anas,anas,542,562,426,262,0.6150,True,0.6150,True,True,2.7432
sgmnet,iris,AMF-Iris_genuine_120,anas,anas,349,392,153,108,0.7059,True,0.7059,True,True,1.2762
aspanformer,iris,AMF-Iris_genuine_120,anas,anas,2259,2259,2259,1759,0.7787,True,0.7787,True,True,0.8418
deepdetect,iris,AMF-Iris_genuine_120,anas,anas,5091,6365,717,656,0.9149,True,0.9149,True,True,0.7843
loftr,iris,AMF-Iris_genuine_121,yaseen,yaseen,794,794,794,755,0.9509,True,0.9509,True,True,0.6641
orb,iris,AMF-Iris_genuine_121,yaseen,yaseen,44,69,8,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_121,yaseen,yaseen,20,25,9,8,0.8889,True,0.8889,True,True,0.8253
superglue,iris,AMF-Iris_genuine_121,yaseen,yaseen,686,602,515,320,0.6214,True,0.6214,True,True,2.5014
sgmnet,iris,AMF-Iris_genuine_121,yaseen,yaseen,478,448,210,165,0.7857,True,0.7857,True,True,1.2878
aspanformer,iris,AMF-Iris_genuine_121,yaseen,yaseen,2559,2559,2559,1893,0.7397,True,0.7397,True,True,1.7259
deepdetect,iris,AMF-Iris_genuine_121,yaseen,yaseen,4541,4424,1470,1437,0.9776,True,0.9776,True,True,0.5752
loftr,iris,AMF-Iris_genuine_122,ameina,ameina,834,834,834,560,0.6715,True,0.6715,True,True,2.1341
orb,iris,AMF-Iris_genuine_122,ameina,ameina,79,136,9,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_122,ameina,ameina,30,31,7,5,0.7143,True,0.7143,True,True,0.6035
superglue,iris,AMF-Iris_genuine_122,ameina,ameina,764,617,527,338,0.6414,True,0.6414,True,True,2.6188
sgmnet,iris,AMF-Iris_genuine_122,ameina,ameina,374,305,130,73,0.5615,True,0.5615,True,True,1.5477
aspanformer,iris,AMF-Iris_genuine_122,ameina,ameina,2011,2011,2011,1612,0.8016,True,0.8016,True,True,1.7280
deepdetect,iris,AMF-Iris_genuine_122,ameina,ameina,4867,5564,342,291,0.8509,True,0.8509,True,True,0.3549
loftr,iris,AMF-Iris_genuine_123,ayad,ayad,800,800,800,682,0.8525,True,0.8525,True,True,1.5060
orb,iris,AMF-Iris_genuine_123,ayad,ayad,13,7,1,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_123,ayad,ayad,7,6,2,0,,False,,True,False,
superglue,iris,AMF-Iris_genuine_123,ayad,ayad,673,559,490,293,0.5980,True,0.5980,True,True,2.5500
sgmnet,iris,AMF-Iris_genuine_123,ayad,ayad,504,468,229,164,0.7162,True,0.7162,True,True,1.0802
aspanformer,iris,AMF-Iris_genuine_123,ayad,ayad,1972,1972,1972,1756,0.8905,True,0.8905,True,True,1.3089
deepdetect,iris,AMF-Iris_genuine_123,ayad,ayad,4754,4536,577,538,0.9324,True,0.9324,True,True,0.4456
loftr,iris,AMF-Iris_genuine_124,azam,azam,1090,1090,1090,839,0.7697,True,0.7697,True,True,1.5941
orb,iris,AMF-Iris_genuine_124,azam,azam,53,47,4,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_124,azam,azam,16,22,8,4,0.5000,True,0.5000,True,True,0.0000
superglue,iris,AMF-Iris_genuine_124,azam,azam,805,813,597,354,0.5930,True,0.5930,True,True,2.6168
sgmnet,iris,AMF-Iris_genuine_124,azam,azam,445,456,194,125,0.6443,True,0.6443,True,True,1.3299
aspanformer,iris,AMF-Iris_genuine_124,azam,azam,2505,2505,2505,2362,0.9429,True,0.9429,True,True,1.1493
deepdetect,iris,AMF-Iris_genuine_124,azam,azam,4384,4364,933,921,0.9871,True,0.9871,True,True,1.7063
loftr,iris,AMF-Iris_genuine_125,wisam,wisam,907,907,907,598,0.6593,True,0.6593,True,True,1.9303
orb,iris,AMF-Iris_genuine_125,wisam,wisam,54,50,8,7,0.8750,True,0.8750,True,True,1.3928
sift,iris,AMF-Iris_genuine_125,wisam,wisam,13,18,3,0,,False,,True,False,
superglue,iris,AMF-Iris_genuine_125,wisam,wisam,491,539,260,150,0.5769,True,0.5769,True,True,2.6556
sgmnet,iris,AMF-Iris_genuine_125,wisam,wisam,321,363,109,46,0.4220,True,0.4220,True,True,1.4904
aspanformer,iris,AMF-Iris_genuine_125,wisam,wisam,2002,2002,2002,1537,0.7677,True,0.7677,True,True,2.1427
deepdetect,iris,AMF-Iris_genuine_125,wisam,wisam,4180,4106,363,341,0.9394,True,0.9394,True,True,0.9906
loftr,iris,AMF-Iris_genuine_126,baydaa,baydaa,1419,1419,1419,1120,0.7893,True,0.7893,True,True,1.1228
orb,iris,AMF-Iris_genuine_126,baydaa,baydaa,196,170,37,21,0.5676,True,0.5676,True,True,1.6562
sift,iris,AMF-Iris_genuine_126,baydaa,baydaa,23,24,10,7,0.7000,True,0.7000,True,True,1.2614
superglue,iris,AMF-Iris_genuine_126,baydaa,baydaa,719,635,520,299,0.5750,True,0.5750,True,True,2.6868
sgmnet,iris,AMF-Iris_genuine_126,baydaa,baydaa,421,371,162,114,0.7037,True,0.7037,True,True,1.3574
aspanformer,iris,AMF-Iris_genuine_126,baydaa,baydaa,2450,2450,2450,2060,0.8408,True,0.8408,True,True,1.8319
deepdetect,iris,AMF-Iris_genuine_126,baydaa,baydaa,4753,4846,1378,1378,1.0000,True,1.0000,True,True,1.6488
loftr,iris,AMF-Iris_genuine_127,sirag,sirag,897,897,897,598,0.6667,True,0.6667,True,True,1.6149
orb,iris,AMF-Iris_genuine_127,sirag,sirag,45,48,2,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_127,sirag,sirag,19,15,12,6,0.5000,True,0.5000,True,True,1.0030
superglue,iris,AMF-Iris_genuine_127,sirag,sirag,813,732,578,341,0.5900,True,0.5900,True,True,2.6502
sgmnet,iris,AMF-Iris_genuine_127,sirag,sirag,511,500,197,120,0.6091,True,0.6091,True,True,1.2335
aspanformer,iris,AMF-Iris_genuine_127,sirag,sirag,2781,2781,2781,2585,0.9295,True,0.9295,True,True,0.9278
deepdetect,iris,AMF-Iris_genuine_127,sirag,sirag,4489,5354,261,252,0.9655,True,0.9655,True,True,0.5319
loftr,iris,AMF-Iris_genuine_128,ghazi,ghazi,1439,1439,1439,1286,0.8937,True,0.8937,True,True,0.6747
orb,iris,AMF-Iris_genuine_128,ghazi,ghazi,58,76,29,26,0.8966,True,0.8966,True,True,1.0829
sift,iris,AMF-Iris_genuine_128,ghazi,ghazi,29,27,16,14,0.8750,True,0.8750,True,True,1.1077
superglue,iris,AMF-Iris_genuine_128,ghazi,ghazi,517,581,445,278,0.6247,True,0.6247,True,True,2.2147
sgmnet,iris,AMF-Iris_genuine_128,ghazi,ghazi,351,352,175,156,0.8914,True,0.8914,True,True,0.9849
aspanformer,iris,AMF-Iris_genuine_128,ghazi,ghazi,2976,2976,2976,2976,1.0000,True,1.0000,True,True,0.3423
deepdetect,iris,AMF-Iris_genuine_128,ghazi,ghazi,4477,4432,2339,2339,1.0000,True,1.0000,True,True,0.4813
loftr,iris,AMF-Iris_genuine_129,fuaad,fuaad,1547,1547,1547,1468,0.9489,True,0.9489,True,True,1.6259
orb,iris,AMF-Iris_genuine_129,fuaad,fuaad,99,102,31,27,0.8710,True,0.8710,True,True,0.9985
sift,iris,AMF-Iris_genuine_129,fuaad,fuaad,24,25,13,13,1.0000,True,1.0000,True,True,0.9658
superglue,iris,AMF-Iris_genuine_129,fuaad,fuaad,630,642,511,264,0.5166,True,0.5166,True,True,2.5896
sgmnet,iris,AMF-Iris_genuine_129,fuaad,fuaad,448,397,184,138,0.7500,True,0.7500,True,True,1.4368
aspanformer,iris,AMF-Iris_genuine_129,fuaad,fuaad,2982,2982,2982,2981,0.9997,True,0.9997,True,True,0.7067
deepdetect,iris,AMF-Iris_genuine_129,fuaad,fuaad,4098,3966,1081,1081,1.0000,True,1.0000,True,True,0.8830
loftr,iris,AMF-Iris_genuine_130,marwan,marwan,686,686,686,451,0.6574,True,0.6574,True,True,1.2891
orb,iris,AMF-Iris_genuine_130,marwan,marwan,83,48,5,0,,False,,True,False,
sift,iris,AMF-Iris_genuine_130,marwan,marwan,19,8,2,0,,False,,True,False,
superglue,iris,AMF-Iris_genuine_130,marwan,marwan,543,643,315,179,0.5683,True,0.5683,True,True,2.8619
sgmnet,iris,AMF-Iris_genuine_130,marwan,marwan,470,471,147,90,0.6122,True,0.6122,True,True,1.4298
aspanformer,iris,AMF-Iris_genuine_130,marwan,marwan,1654,1654,1654,811,0.4903,True,0.4903,True,True,1.7571
deepdetect,iris,AMF-Iris_genuine_130,marwan,marwan,3873,4791,204,203,0.9951,True,0.9951,True,True,0.7851
loftr,iris,AMF-Iris_genuine_131,rasha,rasha,1097,1097,1097,753,0.6864,True,0.6864,True,True,2.0256
orb,iris,AMF-Iris_genuine_131,rasha,rasha,259,109,45,25,0.5556,True,0.5556,True,True,0.8208
sift,iris,AMF-Iris_genuine_131,rasha,rasha,27,16,13,9,0.6923,True,0.6923,True,True,0.6531
superglue,iris,AMF-Iris_genuine_131,rasha,rasha,540,668,465,301,0.6473,True,0.6473,True,True,2.5117
sgmnet,iris,AMF-Iris_genuine_131,rasha,rasha,326,403,141,97,0.6879,True,0.6879,True,True,1.1257
aspanformer,iris,AMF-Iris_genuine_131,rasha,rasha,2204,2204,2204,1571,0.7128,True,0.7128,True,True,1.8352
