matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
aspanformer,finger,FV-USM_genuine_87,123,123,69,69,69,58,0.8406,True,0.8406,True,True,0.5091
deepdetect,finger,FV-USM_genuine_87,123,123,147,492,12,12,1.0000,True,1.0000,True,True,0.0000
loftr,finger,FV-USM_genuine_88,010,010,71,71,71,55,0.7746,True,0.7746,True,True,0.9625
orb,finger,FV-USM_genuine_88,010,010,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_88,010,010,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_88,010,010,172,155,9,5,0.5556,True,0.5179,True,True,0.5744
sgmnet,finger,FV-USM_genuine_88,010,010,901,834,43,12,0.2791,False,0.2764,True,False,1.2126
aspanformer,finger,FV-USM_genuine_88,010,010,0,0,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_88,010,010,153,155,5,0,,False,,True,False,
loftr,finger,FV-USM_genuine_89,107,107,101,101,101,95,0.9406,True,0.9406,True,True,1.2426
orb,finger,FV-USM_genuine_89,107,107,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_89,107,107,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_89,107,107,171,150,61,20,0.3279,False,0.3090,True,False,2.6699
sgmnet,finger,FV-USM_genuine_89,107,107,972,887,76,19,0.2500,False,0.2498,True,False,1.2588
aspanformer,finger,FV-USM_genuine_89,107,107,1,1,1,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_89,107,107,101,284,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_90,029,029,172,172,172,161,0.9360,True,0.9360,True,True,1.3566
orb,finger,FV-USM_genuine_90,029,029,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_90,029,029,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_90,029,029,115,117,26,11,0.4231,False,0.4165,True,False,1.5512
sgmnet,finger,FV-USM_genuine_90,029,029,590,649,227,46,0.2026,False,0.2004,True,False,1.7191
aspanformer,finger,FV-USM_genuine_90,029,029,0,0,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_90,029,029,117,108,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_91,108,108,149,149,149,144,0.9664,True,0.9664,True,True,0.1472
orb,finger,FV-USM_genuine_91,108,108,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_91,108,108,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_91,108,108,179,187,25,17,0.6800,True,0.6787,True,True,1.1351
sgmnet,finger,FV-USM_genuine_91,108,108,855,653,43,13,0.3023,False,0.3002,True,False,1.0661
aspanformer,finger,FV-USM_genuine_91,108,108,8,8,8,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_91,108,108,141,110,9,9,1.0000,True,1.0000,True,True,0.1397
loftr,finger,FV-USM_genuine_92,013,013,30,30,30,24,0.8000,True,0.7956,True,True,1.6059
orb,finger,FV-USM_genuine_92,013,013,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_92,013,013,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_92,013,013,210,206,1,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_92,013,013,931,936,132,22,0.1667,False,0.1655,True,False,1.6281
aspanformer,finger,FV-USM_genuine_92,013,013,0,0,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_92,013,013,295,278,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_93,048,048,191,191,191,180,0.9424,True,0.9424,True,True,0.1587
orb,finger,FV-USM_genuine_93,048,048,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_93,048,048,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_93,048,048,146,154,70,26,0.3714,False,0.3553,True,False,2.3843
sgmnet,finger,FV-USM_genuine_93,048,048,960,812,187,59,0.3155,False,0.3111,True,False,1.7843
aspanformer,finger,FV-USM_genuine_93,048,048,3,3,3,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_93,048,048,2149,377,25,0,,False,,True,False,
loftr,finger,FV-USM_genuine_94,035,035,294,294,294,281,0.9558,True,0.9558,True,True,0.1482
orb,finger,FV-USM_genuine_94,035,035,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_94,035,035,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_94,035,035,137,119,12,9,0.7500,True,0.7295,True,True,1.5723
sgmnet,finger,FV-USM_genuine_94,035,035,731,737,277,76,0.2744,False,0.2697,True,False,1.8441
aspanformer,finger,FV-USM_genuine_94,035,035,21,21,21,21,1.0000,True,0.9995,True,True,0.1113
deepdetect,finger,FV-USM_genuine_94,035,035,390,403,31,31,1.0000,True,1.0000,True,True,0.3981
loftr,finger,FV-USM_genuine_95,057,057,74,74,74,72,0.9730,True,0.9730,True,True,0.1051
orb,finger,FV-USM_genuine_95,057,057,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_95,057,057,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_95,057,057,142,143,66,21,0.3182,False,0.3096,True,False,2.0353
sgmnet,finger,FV-USM_genuine_95,057,057,957,964,302,109,0.3609,False,0.3576,True,False,1.6847
aspanformer,finger,FV-USM_genuine_95,057,057,344,344,344,343,0.9971,True,0.9971,True,True,0.2241
deepdetect,finger,FV-USM_genuine_95,057,057,179,149,4,4,1.0000,True,1.0000,True,True,0.0000
loftr,finger,FV-USM_genuine_96,079,079,265,265,265,251,0.9472,True,0.9472,True,True,0.4188
orb,finger,FV-USM_genuine_96,079,079,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_96,079,079,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_96,079,079,164,174,20,8,0.4000,False,0.3873,True,False,0.9570
sgmnet,finger,FV-USM_genuine_96,079,079,633,655,275,44,0.1600,False,0.1600,True,False,1.4650
aspanformer,finger,FV-USM_genuine_96,079,079,12,12,12,11,0.9167,True,0.9048,True,True,0.0685
deepdetect,finger,FV-USM_genuine_96,079,079,188,111,11,0,,False,,True,False,
loftr,finger,FV-USM_genuine_97,104,104,223,223,223,222,0.9955,True,0.9955,True,True,0.1230
orb,finger,FV-USM_genuine_97,104,104,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_97,104,104,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_97,104,104,198,211,46,18,0.3913,False,0.3778,True,False,2.1749
sgmnet,finger,FV-USM_genuine_97,104,104,982,873,241,61,0.2531,False,0.2519,True,False,1.5968
aspanformer,finger,FV-USM_genuine_97,104,104,5,5,5,5,1.0000,True,0.9322,True,True,0.0667
deepdetect,finger,FV-USM_genuine_97,104,104,134,181,1,0,,False,,True,False,
loftr,finger,FV-USM_genuine_98,046,046,46,46,46,33,0.7174,True,0.7174,True,True,0.8790
orb,finger,FV-USM_genuine_98,046,046,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_98,046,046,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_98,046,046,131,165,61,21,0.3443,False,0.3312,True,False,2.2653
sgmnet,finger,FV-USM_genuine_98,046,046,940,938,278,85,0.3058,False,0.3038,True,False,1.6254
aspanformer,finger,FV-USM_genuine_98,046,046,20,20,20,20,1.0000,True,0.9993,True,True,0.7616
deepdetect,finger,FV-USM_genuine_98,046,046,427,281,8,8,1.0000,True,1.0000,True,True,0.1363
loftr,finger,FV-USM_genuine_99,021,021,27,27,27,16,0.5926,True,0.5911,True,True,1.3099
orb,finger,FV-USM_genuine_99,021,021,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_99,021,021,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_99,021,021,181,235,4,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_99,021,021,970,970,113,22,0.1947,False,0.1920,True,False,1.7724
aspanformer,finger,FV-USM_genuine_99,021,021,1,1,1,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_99,021,021,241,223,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_100,046,046,73,73,73,70,0.9589,True,0.9589,True,True,0.0969
orb,finger,FV-USM_genuine_100,046,046,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_100,046,046,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_100,046,046,179,161,7,4,0.5714,True,0.5237,True,True,0.0000
sgmnet,finger,FV-USM_genuine_100,046,046,887,825,285,81,0.2842,False,0.2810,True,False,1.7260
aspanformer,finger,FV-USM_genuine_100,046,046,4,4,4,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_100,046,046,220,193,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_101,045,045,34,34,34,23,0.6765,True,0.6763,True,True,1.1448
orb,finger,FV-USM_genuine_101,045,045,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_101,045,045,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_101,045,045,151,201,17,10,0.5882,True,0.5679,True,True,1.8464
sgmnet,finger,FV-USM_genuine_101,045,045,975,883,289,69,0.2388,False,0.2368,True,False,1.6611
aspanformer,finger,FV-USM_genuine_101,045,045,3,3,3,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_101,045,045,2351,599,15,14,0.9333,True,0.9333,True,True,0.7702
loftr,finger,FV-USM_genuine_102,027,027,81,81,81,72,0.8889,True,0.8889,True,True,0.3357
orb,finger,FV-USM_genuine_102,027,027,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_102,027,027,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_102,027,027,135,150,77,37,0.4805,True,0.4765,True,True,1.6683
sgmnet,finger,FV-USM_genuine_102,027,027,757,799,326,116,0.3558,False,0.3502,True,False,1.8206
aspanformer,finger,FV-USM_genuine_102,027,027,524,524,524,524,1.0000,True,1.0000,True,True,0.2528
deepdetect,finger,FV-USM_genuine_102,027,027,108,153,7,7,1.0000,True,1.0000,True,True,0.2217
loftr,finger,FV-USM_genuine_103,084,084,96,96,96,60,0.6250,True,0.6198,True,True,1.6677
orb,finger,FV-USM_genuine_103,084,084,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_103,084,084,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_103,084,084,152,149,6,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_103,084,084,813,1019,68,14,0.2059,False,0.2049,True,False,1.3370
aspanformer,finger,FV-USM_genuine_103,084,084,1,1,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_103,084,084,318,490,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_104,034,034,131,131,131,103,0.7863,True,0.7863,True,True,0.1660
orb,finger,FV-USM_genuine_104,034,034,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_104,034,034,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_104,034,034,150,176,11,7,0.6364,True,0.6098,True,True,1.3513
sgmnet,finger,FV-USM_genuine_104,034,034,971,817,152,52,0.3421,False,0.3378,True,False,1.7553
aspanformer,finger,FV-USM_genuine_104,034,034,2,2,2,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_104,034,034,219,526,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_105,088,088,230,230,230,221,0.9609,True,0.9609,True,True,0.2707
orb,finger,FV-USM_genuine_105,088,088,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_105,088,088,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_105,088,088,127,162,36,13,0.3611,False,0.3379,True,False,2.6928
sgmnet,finger,FV-USM_genuine_105,088,088,1017,825,267,64,0.2397,False,0.2372,True,False,1.7137
aspanformer,finger,FV-USM_genuine_105,088,088,140,140,140,133,0.9500,True,0.9500,True,True,0.4890
deepdetect,finger,FV-USM_genuine_105,088,088,1332,954,16,15,0.9375,True,0.9375,True,True,1.9862
loftr,finger,FV-USM_genuine_106,117,117,13,13,13,8,0.6154,True,0.5958,True,True,0.6181
orb,finger,FV-USM_genuine_106,117,117,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_106,117,117,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_106,117,117,178,149,62,19,0.3065,False,0.2957,True,False,2.1967
sgmnet,finger,FV-USM_genuine_106,117,117,1025,1418,118,28,0.2373,False,0.2361,True,False,1.5991
aspanformer,finger,FV-USM_genuine_106,117,117,0,0,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_106,117,117,136,350,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_107,085,085,192,192,192,147,0.7656,True,0.7656,True,True,1.4819
orb,finger,FV-USM_genuine_107,085,085,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_107,085,085,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_107,085,085,172,110,31,10,0.3226,False,0.3099,True,False,1.9484
sgmnet,finger,FV-USM_genuine_107,085,085,685,666,204,54,0.2647,False,0.2616,True,False,1.7368
aspanformer,finger,FV-USM_genuine_107,085,085,13,13,13,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_107,085,085,54,188,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_108,081,081,25,25,25,19,0.7600,True,0.7593,True,True,0.9359
orb,finger,FV-USM_genuine_108,081,081,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_108,081,081,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_108,081,081,137,131,17,9,0.5294,True,0.5100,True,True,1.7657
sgmnet,finger,FV-USM_genuine_108,081,081,651,664,205,46,0.2244,False,0.2208,True,False,1.8227
aspanformer,finger,FV-USM_genuine_108,081,081,100,100,100,100,1.0000,True,1.0000,True,True,0.1998
deepdetect,finger,FV-USM_genuine_108,081,081,119,125,14,14,1.0000,True,1.0000,True,True,0.3595
loftr,finger,FV-USM_genuine_109,009,009,54,54,54,51,0.9444,True,0.9444,True,True,0.1166
orb,finger,FV-USM_genuine_109,009,009,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_109,009,009,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_109,009,009,147,189,8,5,0.6250,True,0.5826,True,True,0.5441
sgmnet,finger,FV-USM_genuine_109,009,009,968,979,279,59,0.2115,False,0.2103,True,False,1.6155
aspanformer,finger,FV-USM_genuine_109,009,009,7,7,7,7,1.0000,True,0.9583,True,True,0.0616
deepdetect,finger,FV-USM_genuine_109,009,009,187,185,1,0,,False,,True,False,
loftr,finger,FV-USM_genuine_110,076,076,101,101,101,70,0.6931,True,0.6931,True,True,1.2733
orb,finger,FV-USM_genuine_110,076,076,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_110,076,076,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_110,076,076,148,188,50,14,0.2800,False,0.2673,True,False,2.3299
sgmnet,finger,FV-USM_genuine_110,076,076,862,793,242,59,0.2438,False,0.2407,True,False,1.7599
aspanformer,finger,FV-USM_genuine_110,076,076,3,3,3,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_110,076,076,1167,145,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_111,079,079,108,108,108,76,0.7037,True,0.7037,True,True,1.4563
orb,finger,FV-USM_genuine_111,079,079,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_111,079,079,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_111,079,079,173,158,34,15,0.4412,False,0.4292,True,False,1.9766
sgmnet,finger,FV-USM_genuine_111,079,079,631,604,172,33,0.1919,False,0.1905,True,False,1.6420
aspanformer,finger,FV-USM_genuine_111,079,079,1,1,1,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_111,079,079,87,87,2,0,,False,,True,False,
loftr,finger,FV-USM_genuine_112,022,022,17,17,17,14,0.8235,True,0.8194,True,True,0.7079
orb,finger,FV-USM_genuine_112,022,022,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_112,022,022,1,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_112,022,022,204,174,44,24,0.5455,True,0.5372,True,True,1.7998
sgmnet,finger,FV-USM_genuine_112,022,022,1038,1097,291,62,0.2131,False,0.2110,True,False,1.6923
aspanformer,finger,FV-USM_genuine_112,022,022,140,140,140,123,0.8786,True,0.8786,True,True,0.1756
deepdetect,finger,FV-USM_genuine_112,022,022,2198,2328,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_113,067,067,111,111,111,76,0.6847,True,0.6847,True,True,1.3715
orb,finger,FV-USM_genuine_113,067,067,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_113,067,067,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_113,067,067,164,145,32,10,0.3125,False,0.3068,True,False,1.5083
sgmnet,finger,FV-USM_genuine_113,067,067,768,627,123,21,0.1707,False,0.1706,True,False,1.3337
aspanformer,finger,FV-USM_genuine_113,067,067,7,7,7,7,1.0000,True,0.9583,True,True,0.4311
deepdetect,finger,FV-USM_genuine_113,067,067,178,133,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_114,091,091,102,102,102,89,0.8725,True,0.8725,True,True,0.9130
orb,finger,FV-USM_genuine_114,091,091,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_114,091,091,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_114,091,091,157,160,40,17,0.4250,False,0.4236,True,False,1.5301
sgmnet,finger,FV-USM_genuine_114,091,091,947,936,376,117,0.3112,False,0.3071,True,False,1.7663
aspanformer,finger,FV-USM_genuine_114,091,091,25,25,25,25,1.0000,True,0.9999,True,True,0.1677
deepdetect,finger,FV-USM_genuine_114,091,091,164,88,1,0,,False,,True,False,
loftr,finger,FV-USM_genuine_115,031,031,25,25,25,24,0.9600,True,0.9598,True,True,0.1272
orb,finger,FV-USM_genuine_115,031,031,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_115,031,031,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_115,031,031,243,195,4,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_115,031,031,753,883,104,13,0.1250,False,0.1241,True,False,1.4702
aspanformer,finger,FV-USM_genuine_115,031,031,1,1,1,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_115,031,031,535,107,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_116,021,021,3,3,3,0,,False,,True,False,
orb,finger,FV-USM_genuine_116,021,021,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_116,021,021,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_116,021,021,187,190,15,7,0.4667,False,0.4472,True,False,1.2997
sgmnet,finger,FV-USM_genuine_116,021,021,991,999,114,23,0.2018,False,0.2002,True,False,1.6490
aspanformer,finger,FV-USM_genuine_116,021,021,0,0,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_116,021,021,133,236,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_117,058,058,17,17,17,16,0.9412,True,0.9387,True,True,1.3343
orb,finger,FV-USM_genuine_117,058,058,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_117,058,058,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_117,058,058,177,226,39,18,0.4615,False,0.4414,True,False,2.3665
sgmnet,finger,FV-USM_genuine_117,058,058,1159,1209,96,18,0.1875,False,0.1867,True,False,1.5618
aspanformer,finger,FV-USM_genuine_117,058,058,1,1,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_117,058,058,144,146,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_118,048,048,96,96,96,69,0.7188,True,0.7058,True,True,1.8639
orb,finger,FV-USM_genuine_118,048,048,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_118,048,048,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_118,048,048,170,182,89,34,0.3820,False,0.3707,True,False,2.0992
sgmnet,finger,FV-USM_genuine_118,048,048,980,817,234,62,0.2650,False,0.2618,True,False,1.7383
aspanformer,finger,FV-USM_genuine_118,048,048,2,2,2,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_118,048,048,1439,650,1,0,,False,,True,False,
loftr,finger,FV-USM_genuine_119,034,034,171,171,171,133,0.7778,True,0.7778,True,True,0.6704
orb,finger,FV-USM_genuine_119,034,034,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_119,034,034,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_119,034,034,177,180,3,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_119,034,034,961,953,419,98,0.2339,False,0.2298,True,False,1.8572
aspanformer,finger,FV-USM_genuine_119,034,034,4,4,4,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_119,034,034,147,122,16,15,0.9375,True,0.9375,True,True,0.3940
loftr,finger,FV-USM_genuine_120,123,123,77,77,77,49,0.6364,True,0.6364,True,True,1.4611
orb,finger,FV-USM_genuine_120,123,123,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_120,123,123,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_120,123,123,111,118,35,12,0.3429,False,0.3367,True,False,1.6700
sgmnet,finger,FV-USM_genuine_120,123,123,1443,1444,292,75,0.2568,False,0.2545,True,False,1.6861
aspanformer,finger,FV-USM_genuine_120,123,123,34,34,34,32,0.9412,True,0.9412,True,True,0.3789
deepdetect,finger,FV-USM_genuine_120,123,123,803,588,5,0,,False,,True,False,
loftr,finger,FV-USM_genuine_121,115,115,254,254,254,212,0.8346,True,0.8346,True,True,0.9193
orb,finger,FV-USM_genuine_121,115,115,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_121,115,115,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_121,115,115,207,184,3,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_121,115,115,696,711,164,25,0.1524,False,0.1524,True,False,1.4119
aspanformer,finger,FV-USM_genuine_121,115,115,4,4,4,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_121,115,115,112,136,4,0,,False,,True,False,
loftr,finger,FV-USM_genuine_122,080,080,104,104,104,87,0.8365,True,0.8365,True,True,0.9615
orb,finger,FV-USM_genuine_122,080,080,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_122,080,080,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_122,080,080,176,165,26,11,0.4231,False,0.4064,True,False,2.0433
sgmnet,finger,FV-USM_genuine_122,080,080,766,755,326,84,0.2577,False,0.2550,True,False,1.7097
aspanformer,finger,FV-USM_genuine_122,080,080,4,4,4,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_122,080,080,128,199,2,0,,False,,True,False,
loftr,finger,FV-USM_genuine_123,086,086,1,1,1,0,,False,,True,False,
orb,finger,FV-USM_genuine_123,086,086,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_123,086,086,1,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_123,086,086,188,246,0,0,,False,,True,False,
sgmnet,finger,FV-USM_genuine_123,086,086,993,801,30,7,0.2333,False,0.2236,True,False,1.1637
aspanformer,finger,FV-USM_genuine_123,086,086,0,0,0,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_123,086,086,1003,74,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_124,070,070,149,149,149,134,0.8993,True,0.8993,True,True,0.1359
orb,finger,FV-USM_genuine_124,070,070,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_124,070,070,1,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_124,070,070,174,142,27,11,0.4074,False,0.4021,True,False,1.2251
sgmnet,finger,FV-USM_genuine_124,070,070,879,796,140,37,0.2643,False,0.2600,True,False,1.8233
aspanformer,finger,FV-USM_genuine_124,070,070,2,2,2,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_124,070,070,535,441,44,41,0.9318,True,0.9318,True,True,0.2431
loftr,finger,FV-USM_genuine_125,028,028,139,139,139,135,0.9712,True,0.9712,True,True,0.1276
orb,finger,FV-USM_genuine_125,028,028,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_125,028,028,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_125,028,028,139,156,39,14,0.3590,False,0.3509,True,False,1.8578
sgmnet,finger,FV-USM_genuine_125,028,028,861,737,131,29,0.2214,False,0.2184,True,False,1.7679
aspanformer,finger,FV-USM_genuine_125,028,028,16,16,16,16,1.0000,True,0.9974,True,True,0.0828
deepdetect,finger,FV-USM_genuine_125,028,028,159,78,0,0,,False,,True,False,
loftr,finger,FV-USM_genuine_126,085,085,123,123,123,112,0.9106,True,0.9106,True,True,0.4735
orb,finger,FV-USM_genuine_126,085,085,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_126,085,085,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_126,085,085,153,144,50,18,0.3600,False,0.3557,True,False,1.7121
sgmnet,finger,FV-USM_genuine_126,085,085,670,683,178,29,0.1629,False,0.1608,True,False,1.7663
aspanformer,finger,FV-USM_genuine_126,085,085,7,7,7,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_126,085,085,485,303,1,0,,False,,True,False,
loftr,finger,FV-USM_genuine_127,041,041,28,28,28,22,0.7857,True,0.7783,True,True,1.6822
orb,finger,FV-USM_genuine_127,041,041,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_127,041,041,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_127,041,041,146,148,57,26,0.4561,False,0.4326,True,False,2.5580
sgmnet,finger,FV-USM_genuine_127,041,041,865,737,98,20,0.2041,False,0.2039,True,False,1.4262
aspanformer,finger,FV-USM_genuine_127,041,041,2,2,2,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_127,041,041,215,89,17,17,1.0000,True,1.0000,True,True,0.0000
loftr,finger,FV-USM_genuine_128,105,105,162,162,162,130,0.8025,True,0.7880,True,True,1.8645
orb,finger,FV-USM_genuine_128,105,105,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_128,105,105,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_128,105,105,157,173,28,11,0.3929,False,0.3877,True,False,1.5052
sgmnet,finger,FV-USM_genuine_128,105,105,934,767,370,109,0.2946,False,0.2912,True,False,1.7320
aspanformer,finger,FV-USM_genuine_128,105,105,6,6,6,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_128,105,105,801,195,2,0,,False,,True,False,
loftr,finger,FV-USM_genuine_129,096,096,72,72,72,66,0.9167,True,0.9167,True,True,0.8854
orb,finger,FV-USM_genuine_129,096,096,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_129,096,096,0,0,0,0,,False,,True,False,
superglue,finger,FV-USM_genuine_129,096,096,186,179,11,7,0.6364,True,0.6098,True,True,1.0902
sgmnet,finger,FV-USM_genuine_129,096,096,934,703,345,74,0.2145,False,0.2114,True,False,1.7904
aspanformer,finger,FV-USM_genuine_129,096,096,5,5,5,0,,False,,True,False,
deepdetect,finger,FV-USM_genuine_129,096,096,259,102,15,0,,False,,True,False,
loftr,finger,FV-USM_genuine_130,097,097,75,75,75,65,0.8667,True,0.8667,True,True,1.0461
orb,finger,FV-USM_genuine_130,097,097,0,0,0,0,,False,,True,False,
sift,finger,FV-USM_genuine_130,097,097,0,0,0,0,,False,,True,False,
