matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
deepdetect,face,Multi-PIE_genuine_137,064,064,10001,23669,8,7,0.8750,True,0.8750,True,True,0.7516
loftr,face,Multi-PIE_genuine_138,238,238,5,5,5,0,,False,,True,False,
orb,face,Multi-PIE_genuine_138,238,238,554,60,27,0,,False,,True,False,
sift,face,Multi-PIE_genuine_138,238,238,82,29,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_138,238,238,399,220,12,5,0.4167,False,0.3884,True,False,0.7191
sgmnet,face,Multi-PIE_genuine_138,238,238,3308,3953,43,7,0.1628,False,0.1560,True,False,0.8392
aspanformer,face,Multi-PIE_genuine_138,238,238,10,10,10,5,0.5000,True,0.4661,True,True,0.4093
deepdetect,face,Multi-PIE_genuine_138,238,238,18798,16620,15,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_139,083,083,33,33,33,10,0.3030,False,0.2960,True,False,1.6146
orb,face,Multi-PIE_genuine_139,083,083,161,200,5,0,,False,,True,False,
sift,face,Multi-PIE_genuine_139,083,083,59,62,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_139,083,083,340,394,118,26,0.2203,False,0.2148,True,False,2.0080
sgmnet,face,Multi-PIE_genuine_139,083,083,3569,3303,117,15,0.1282,False,0.1277,True,False,1.3351
aspanformer,face,Multi-PIE_genuine_139,083,083,46,46,46,24,0.5217,True,0.5216,True,True,1.2588
deepdetect,face,Multi-PIE_genuine_139,083,083,23683,22761,37,11,0.2973,False,0.2973,True,False,1.3899
loftr,face,Multi-PIE_genuine_140,132,132,6,6,6,4,0.6667,True,0.6110,True,True,0.0000
orb,face,Multi-PIE_genuine_140,132,132,279,117,14,7,0.5000,True,0.4791,True,True,1.2411
sift,face,Multi-PIE_genuine_140,132,132,94,38,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_140,132,132,409,239,1,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_140,132,132,3392,3570,199,13,0.0653,False,0.0649,True,False,1.4257
aspanformer,face,Multi-PIE_genuine_140,132,132,3,3,3,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_140,132,132,21256,13653,19,8,0.4211,True,0.4211,True,True,0.4933
loftr,face,Multi-PIE_genuine_141,211,211,6,6,6,0,,False,,True,False,
orb,face,Multi-PIE_genuine_141,211,211,354,307,14,0,,False,,True,False,
sift,face,Multi-PIE_genuine_141,211,211,66,73,3,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_141,211,211,267,415,37,10,0.2703,False,0.2566,True,False,2.1811
sgmnet,face,Multi-PIE_genuine_141,211,211,3484,3819,268,71,0.2649,False,0.2633,True,False,1.6268
aspanformer,face,Multi-PIE_genuine_141,211,211,132,132,132,68,0.5152,True,0.5126,True,True,1.5997
deepdetect,face,Multi-PIE_genuine_141,211,211,17158,22213,18,13,0.7222,True,0.7222,True,True,1.3143
loftr,face,Multi-PIE_genuine_142,106,106,73,73,73,9,0.1233,False,0.1176,True,False,1.9539
orb,face,Multi-PIE_genuine_142,106,106,555,399,9,0,,False,,True,False,
sift,face,Multi-PIE_genuine_142,106,106,130,77,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_142,106,106,335,298,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_142,106,106,3875,3058,9,4,0.4444,True,0.4073,True,True,0.0000
aspanformer,face,Multi-PIE_genuine_142,106,106,18,18,18,7,0.3889,False,0.3727,True,False,1.1915
deepdetect,face,Multi-PIE_genuine_142,106,106,21481,20410,21,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_143,101,101,4,4,4,0,,False,,True,False,
orb,face,Multi-PIE_genuine_143,101,101,265,195,7,0,,False,,True,False,
sift,face,Multi-PIE_genuine_143,101,101,97,53,6,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_143,101,101,427,329,19,7,0.3684,False,0.3530,True,False,0.6485
sgmnet,face,Multi-PIE_genuine_143,101,101,4000,3473,17,6,0.3529,False,0.3340,True,False,0.9964
aspanformer,face,Multi-PIE_genuine_143,101,101,6,6,6,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_143,101,101,21473,17277,20,9,0.4500,True,0.4500,True,True,2.4853
loftr,face,Multi-PIE_genuine_144,156,156,17,17,17,0,,False,,True,False,
orb,face,Multi-PIE_genuine_144,156,156,228,122,3,0,,False,,True,False,
sift,face,Multi-PIE_genuine_144,156,156,51,28,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_144,156,156,288,231,12,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_144,156,156,4000,3439,165,10,0.0606,False,0.0595,True,False,0.5447
aspanformer,face,Multi-PIE_genuine_144,156,156,15,15,15,7,0.4667,True,0.4340,True,True,2.0983
deepdetect,face,Multi-PIE_genuine_144,156,156,16009,16696,11,7,0.6364,True,0.6364,True,True,0.8484
loftr,face,Multi-PIE_genuine_145,199,199,954,954,954,480,0.5031,True,0.4743,True,True,2.6803
orb,face,Multi-PIE_genuine_145,199,199,283,449,16,0,,False,,True,False,
sift,face,Multi-PIE_genuine_145,199,199,58,78,14,7,0.5000,True,0.4791,True,True,1.1487
superglue,face,Multi-PIE_genuine_145,199,199,306,379,150,57,0.3800,False,0.3552,True,False,2.8486
sgmnet,face,Multi-PIE_genuine_145,199,199,3659,4000,1089,216,0.1983,False,0.1950,True,False,1.8392
aspanformer,face,Multi-PIE_genuine_145,199,199,1468,1468,1468,691,0.4707,True,0.4458,True,True,2.5864
deepdetect,face,Multi-PIE_genuine_145,199,199,14641,14320,71,52,0.7324,True,0.7324,True,True,1.6583
loftr,face,Multi-PIE_genuine_146,186,186,0,0,0,0,,False,,True,False,
orb,face,Multi-PIE_genuine_146,186,186,20,317,0,0,,False,,True,False,
sift,face,Multi-PIE_genuine_146,186,186,20,65,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_146,186,186,177,367,47,9,0.1915,False,0.1798,True,False,2.2753
sgmnet,face,Multi-PIE_genuine_146,186,186,3381,3423,77,8,0.1039,False,0.1006,True,False,1.2111
aspanformer,face,Multi-PIE_genuine_146,186,186,179,179,179,77,0.4302,True,0.4105,True,True,2.4352
deepdetect,face,Multi-PIE_genuine_146,186,186,13711,26818,21,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_147,219,219,240,240,240,73,0.3042,False,0.2923,True,False,2.2986
orb,face,Multi-PIE_genuine_147,219,219,387,423,25,9,0.3600,False,0.3454,True,False,1.8458
sift,face,Multi-PIE_genuine_147,219,219,151,116,6,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_147,219,219,473,307,135,42,0.3111,False,0.2922,True,False,2.7551
sgmnet,face,Multi-PIE_genuine_147,219,219,3271,3609,413,33,0.0799,False,0.0796,True,False,1.5874
aspanformer,face,Multi-PIE_genuine_147,219,219,394,394,394,161,0.4086,False,0.3926,True,False,2.2983
deepdetect,face,Multi-PIE_genuine_147,219,219,30417,19460,43,22,0.5116,True,0.5116,True,True,1.6092
loftr,face,Multi-PIE_genuine_148,226,226,3,3,3,0,,False,,True,False,
orb,face,Multi-PIE_genuine_148,226,226,621,742,23,0,,False,,True,False,
sift,face,Multi-PIE_genuine_148,226,226,151,103,3,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_148,226,226,354,269,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_148,226,226,3565,4000,111,8,0.0721,False,0.0698,True,False,0.6516
aspanformer,face,Multi-PIE_genuine_148,226,226,14,14,0,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_148,226,226,19573,13330,24,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_149,061,061,8,8,8,6,0.7500,True,0.7097,True,True,1.4980
orb,face,Multi-PIE_genuine_149,061,061,633,0,0,0,,False,,True,False,
sift,face,Multi-PIE_genuine_149,061,061,113,12,4,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_149,061,061,459,193,110,38,0.3455,False,0.3297,True,False,2.4316
sgmnet,face,Multi-PIE_genuine_149,061,061,3048,4000,460,63,0.1370,False,0.1355,True,False,1.7193
aspanformer,face,Multi-PIE_genuine_149,061,061,229,229,229,131,0.5721,True,0.5509,True,True,2.2526
deepdetect,face,Multi-PIE_genuine_149,061,061,28364,13576,114,75,0.6579,True,0.6579,True,True,1.5970
loftr,face,Multi-PIE_genuine_150,124,124,17,17,17,0,,False,,True,False,
orb,face,Multi-PIE_genuine_150,124,124,233,612,9,0,,False,,True,False,
sift,face,Multi-PIE_genuine_150,124,124,56,211,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_150,124,124,287,581,5,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_150,124,124,4000,2874,21,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_150,124,124,15,15,15,6,0.4000,False,0.3741,True,False,1.7337
deepdetect,face,Multi-PIE_genuine_150,124,124,16551,25332,18,10,0.5556,True,0.5556,True,True,1.6839
loftr,face,Multi-PIE_genuine_151,112,112,26,26,26,7,0.2692,False,0.2499,True,False,2.1409
orb,face,Multi-PIE_genuine_151,112,112,130,879,1,0,,False,,True,False,
sift,face,Multi-PIE_genuine_151,112,112,58,168,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_151,112,112,355,358,24,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_151,112,112,2890,3871,19,6,0.3158,False,0.2988,True,False,0.3204
aspanformer,face,Multi-PIE_genuine_151,112,112,11,11,11,5,0.4545,True,0.4237,True,True,0.3866
deepdetect,face,Multi-PIE_genuine_151,112,112,23597,12134,118,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_152,032,032,31,31,31,9,0.2903,False,0.2753,True,False,2.0833
orb,face,Multi-PIE_genuine_152,032,032,299,416,7,0,,False,,True,False,
sift,face,Multi-PIE_genuine_152,032,032,114,81,7,4,0.5714,True,0.5237,True,True,0.0000
superglue,face,Multi-PIE_genuine_152,032,032,408,375,41,10,0.2439,False,0.2386,True,False,1.5835
sgmnet,face,Multi-PIE_genuine_152,032,032,3712,4000,257,15,0.0584,False,0.0582,True,False,1.3351
aspanformer,face,Multi-PIE_genuine_152,032,032,55,55,55,17,0.3091,False,0.2955,True,False,2.3611
deepdetect,face,Multi-PIE_genuine_152,032,032,20833,13149,33,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_153,169,169,39,39,39,8,0.2051,False,0.1967,True,False,1.6970
orb,face,Multi-PIE_genuine_153,169,169,161,53,14,0,,False,,True,False,
sift,face,Multi-PIE_genuine_153,169,169,57,19,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_153,169,169,327,171,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_153,169,169,2895,4000,27,7,0.2593,False,0.2484,True,False,0.7509
aspanformer,face,Multi-PIE_genuine_153,169,169,16,16,16,6,0.3750,False,0.3548,True,False,1.2207
deepdetect,face,Multi-PIE_genuine_153,169,169,23005,7129,7,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_154,011,011,163,163,163,79,0.4847,True,0.4753,True,True,1.8898
orb,face,Multi-PIE_genuine_154,011,011,221,273,7,0,,False,,True,False,
sift,face,Multi-PIE_genuine_154,011,011,50,46,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_154,011,011,192,271,91,32,0.3516,False,0.3342,True,False,2.5201
sgmnet,face,Multi-PIE_genuine_154,011,011,3782,3770,839,228,0.2718,False,0.2679,True,False,1.7870
aspanformer,face,Multi-PIE_genuine_154,011,011,1003,1003,1003,603,0.6012,True,0.5829,True,True,2.1176
deepdetect,face,Multi-PIE_genuine_154,011,011,18866,14984,17,9,0.5294,True,0.5294,True,True,0.8513
loftr,face,Multi-PIE_genuine_155,115,115,0,0,0,0,,False,,True,False,
orb,face,Multi-PIE_genuine_155,115,115,442,480,11,0,,False,,True,False,
sift,face,Multi-PIE_genuine_155,115,115,90,116,4,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_155,115,115,360,506,8,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_155,115,115,3639,3140,116,8,0.0690,False,0.0668,True,False,0.8164
aspanformer,face,Multi-PIE_genuine_155,115,115,8,8,8,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_155,115,115,11854,28608,12,6,0.5000,True,0.5000,True,True,1.9800
loftr,face,Multi-PIE_genuine_156,110,110,6,6,6,0,,False,,True,False,
orb,face,Multi-PIE_genuine_156,110,110,118,277,2,0,,False,,True,False,
sift,face,Multi-PIE_genuine_156,110,110,27,78,3,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_156,110,110,145,301,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_156,110,110,4000,3795,41,6,0.1463,False,0.1385,True,False,0.9048
aspanformer,face,Multi-PIE_genuine_156,110,110,1,1,1,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_156,110,110,7653,18198,2,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_157,004,004,78,78,78,16,0.2051,False,0.1924,True,False,2.7289
orb,face,Multi-PIE_genuine_157,004,004,502,719,13,6,0.4615,False,0.4367,True,False,0.3119
sift,face,Multi-PIE_genuine_157,004,004,132,118,7,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_157,004,004,412,378,141,31,0.2199,False,0.2067,True,False,2.7318
sgmnet,face,Multi-PIE_genuine_157,004,004,3095,3826,31,7,0.2258,False,0.2164,True,False,0.7510
aspanformer,face,Multi-PIE_genuine_157,004,004,41,41,41,25,0.6098,True,0.6097,True,True,1.3047
deepdetect,face,Multi-PIE_genuine_157,004,004,25335,17379,90,51,0.5667,True,0.5667,True,True,1.7809
loftr,face,Multi-PIE_genuine_158,036,036,23,23,23,6,0.2609,False,0.2468,True,False,0.8900
orb,face,Multi-PIE_genuine_158,036,036,362,341,13,0,,False,,True,False,
sift,face,Multi-PIE_genuine_158,036,036,62,67,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_158,036,036,353,394,15,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_158,036,036,3955,3666,50,8,0.1600,False,0.1549,True,False,1.2166
aspanformer,face,Multi-PIE_genuine_158,036,036,2,2,2,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_158,036,036,14925,28741,9,5,0.5556,True,0.5556,True,True,0.0816
loftr,face,Multi-PIE_genuine_159,030,030,237,237,237,62,0.2616,False,0.2510,True,False,2.3273
orb,face,Multi-PIE_genuine_159,030,030,428,324,19,0,,False,,True,False,
sift,face,Multi-PIE_genuine_159,030,030,139,94,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_159,030,030,491,325,121,26,0.2149,False,0.2066,True,False,2.2800
sgmnet,face,Multi-PIE_genuine_159,030,030,3413,3683,72,9,0.1250,False,0.1220,True,False,0.8575
aspanformer,face,Multi-PIE_genuine_159,030,030,318,318,318,121,0.3805,False,0.3634,True,False,2.4194
deepdetect,face,Multi-PIE_genuine_159,030,030,24669,19022,16,7,0.4375,True,0.4375,True,True,1.0031
loftr,face,Multi-PIE_genuine_160,114,114,111,111,111,15,0.1351,False,0.1323,True,False,1.8570
orb,face,Multi-PIE_genuine_160,114,114,478,529,20,0,,False,,True,False,
sift,face,Multi-PIE_genuine_160,114,114,129,139,5,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_160,114,114,532,362,42,11,0.2619,False,0.2537,True,False,1.8712
sgmnet,face,Multi-PIE_genuine_160,114,114,3678,3694,26,7,0.2692,False,0.2580,True,False,1.0178
aspanformer,face,Multi-PIE_genuine_160,114,114,8,8,8,5,0.6250,True,0.5826,True,True,1.0063
deepdetect,face,Multi-PIE_genuine_160,114,114,21679,19654,22,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_161,034,034,19,19,19,0,,False,,True,False,
orb,face,Multi-PIE_genuine_161,034,034,128,126,8,0,,False,,True,False,
sift,face,Multi-PIE_genuine_161,034,034,33,76,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_161,034,034,186,446,8,6,0.7500,True,0.7086,True,True,1.5312
sgmnet,face,Multi-PIE_genuine_161,034,034,4000,3779,113,11,0.0973,False,0.0961,True,False,1.0215
aspanformer,face,Multi-PIE_genuine_161,034,034,44,44,44,22,0.5000,True,0.4998,True,True,1.2788
deepdetect,face,Multi-PIE_genuine_161,034,034,10334,17057,6,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_162,016,016,31,31,31,12,0.3871,False,0.3834,True,False,1.4061
orb,face,Multi-PIE_genuine_162,016,016,5,644,0,0,,False,,True,False,
sift,face,Multi-PIE_genuine_162,016,016,8,92,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_162,016,016,168,589,15,8,0.5333,True,0.5077,True,True,1.8407
sgmnet,face,Multi-PIE_genuine_162,016,016,4000,2721,10,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_162,016,016,17,17,17,12,0.7059,True,0.6992,True,True,1.2414
deepdetect,face,Multi-PIE_genuine_162,016,016,11218,33462,16,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_163,165,165,24,24,24,9,0.3750,False,0.3622,True,False,1.7094
orb,face,Multi-PIE_genuine_163,165,165,382,99,27,0,,False,,True,False,
sift,face,Multi-PIE_genuine_163,165,165,97,32,4,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_163,165,165,305,204,1,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_163,165,165,3474,4000,68,8,0.1176,False,0.1139,True,False,0.6075
aspanformer,face,Multi-PIE_genuine_163,165,165,9,9,9,7,0.7778,True,0.7453,True,True,0.1229
deepdetect,face,Multi-PIE_genuine_163,165,165,17991,9096,23,14,0.6087,True,0.6087,True,True,1.5348
loftr,face,Multi-PIE_genuine_164,036,036,142,142,142,20,0.1408,False,0.1353,True,False,2.2898
orb,face,Multi-PIE_genuine_164,036,036,433,113,35,12,0.3429,False,0.3305,True,False,2.0445
sift,face,Multi-PIE_genuine_164,036,036,110,28,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_164,036,036,431,208,68,13,0.1912,False,0.1838,True,False,2.1449
sgmnet,face,Multi-PIE_genuine_164,036,036,3220,4000,49,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_164,036,036,80,80,80,30,0.3750,False,0.3669,True,False,1.9348
deepdetect,face,Multi-PIE_genuine_164,036,036,18324,13532,26,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_165,119,119,4,4,4,0,,False,,True,False,
orb,face,Multi-PIE_genuine_165,119,119,308,466,9,5,0.5556,False,0.2915,True,False,12.9953
sift,face,Multi-PIE_genuine_165,119,119,91,61,3,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_165,119,119,396,263,134,43,0.3209,False,0.3034,True,False,2.6188
sgmnet,face,Multi-PIE_genuine_165,119,119,3289,4000,104,12,0.1154,False,0.1143,True,False,1.3165
aspanformer,face,Multi-PIE_genuine_165,119,119,730,730,730,505,0.6918,True,0.6688,True,True,2.1760
deepdetect,face,Multi-PIE_genuine_165,119,119,17843,12343,22,15,0.6818,True,0.6818,True,True,3.1129
loftr,face,Multi-PIE_genuine_166,139,139,302,302,302,174,0.5762,True,0.5664,True,True,1.8425
orb,face,Multi-PIE_genuine_166,139,139,175,152,12,0,,False,,True,False,
sift,face,Multi-PIE_genuine_166,139,139,48,35,5,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_166,139,139,365,218,123,40,0.3252,False,0.3059,True,False,2.7232
sgmnet,face,Multi-PIE_genuine_166,139,139,3982,4000,282,39,0.1383,False,0.1377,True,False,1.5922
aspanformer,face,Multi-PIE_genuine_166,139,139,334,334,334,185,0.5539,True,0.5380,True,True,2.0814
deepdetect,face,Multi-PIE_genuine_166,139,139,17791,12386,46,15,0.3261,True,0.3261,True,True,2.4844
loftr,face,Multi-PIE_genuine_167,243,243,137,137,137,41,0.2993,False,0.2911,True,False,2.0547
orb,face,Multi-PIE_genuine_167,243,243,90,253,5,0,,False,,True,False,
sift,face,Multi-PIE_genuine_167,243,243,33,95,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_167,243,243,141,428,71,15,0.2113,False,0.2012,True,False,2.4067
sgmnet,face,Multi-PIE_genuine_167,243,243,4000,3136,44,8,0.1818,False,0.1760,True,False,0.7446
aspanformer,face,Multi-PIE_genuine_167,243,243,131,131,131,59,0.4504,True,0.4379,True,True,2.0634
deepdetect,face,Multi-PIE_genuine_167,243,243,8766,31113,8,8,1.0000,True,1.0000,True,True,0.1876
loftr,face,Multi-PIE_genuine_168,107,107,7,7,7,0,,False,,True,False,
orb,face,Multi-PIE_genuine_168,107,107,478,755,13,5,0.3846,False,0.3585,True,False,0.1769
sift,face,Multi-PIE_genuine_168,107,107,125,183,7,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_168,107,107,353,333,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_168,107,107,3918,4000,12,5,0.4167,False,0.3884,True,False,0.5945
aspanformer,face,Multi-PIE_genuine_168,107,107,2,2,2,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_168,107,107,16137,14110,13,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_169,066,066,77,77,77,12,0.1558,False,0.1478,True,False,2.3656
orb,face,Multi-PIE_genuine_169,066,066,836,574,21,0,,False,,True,False,
sift,face,Multi-PIE_genuine_169,066,066,289,156,10,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_169,066,066,446,374,21,10,0.4762,True,0.4586,True,True,1.8967
sgmnet,face,Multi-PIE_genuine_169,066,066,3219,3810,134,12,0.0896,False,0.0887,True,False,1.3877
aspanformer,face,Multi-PIE_genuine_169,066,066,83,83,83,28,0.3373,False,0.3297,True,False,1.9577
deepdetect,face,Multi-PIE_genuine_169,066,066,29413,15980,31,14,0.4516,True,0.4516,True,True,1.6371
loftr,face,Multi-PIE_genuine_170,237,237,1,1,1,0,,False,,True,False,
orb,face,Multi-PIE_genuine_170,237,237,141,333,4,0,,False,,True,False,
sift,face,Multi-PIE_genuine_170,237,237,48,107,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_170,237,237,213,259,5,4,0.8000,True,0.7332,True,True,0.0000
sgmnet,face,Multi-PIE_genuine_170,237,237,3424,3780,97,9,0.0928,False,0.0906,True,False,1.4880
aspanformer,face,Multi-PIE_genuine_170,237,237,25,25,25,10,0.4000,False,0.3847,True,False,1.9207
deepdetect,face,Multi-PIE_genuine_170,237,237,29410,19520,53,26,0.4906,True,0.4906,True,True,1.9063
loftr,face,Multi-PIE_genuine_171,121,121,118,118,118,32,0.2712,False,0.2544,True,False,2.7812
orb,face,Multi-PIE_genuine_171,121,121,278,343,12,0,,False,,True,False,
sift,face,Multi-PIE_genuine_171,121,121,76,60,3,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_171,121,121,451,272,130,32,0.2462,False,0.2281,True,False,3.0246
sgmnet,face,Multi-PIE_genuine_171,121,121,3436,4000,71,9,0.1268,False,0.1237,True,False,1.0656
aspanformer,face,Multi-PIE_genuine_171,121,121,118,118,118,40,0.3390,False,0.3379,True,False,1.5669
deepdetect,face,Multi-PIE_genuine_171,121,121,25424,12147,13,8,0.6154,True,0.6154,True,True,1.3853
loftr,face,Multi-PIE_genuine_172,237,237,8,8,0,0,,False,,True,False,
orb,face,Multi-PIE_genuine_172,237,237,9,553,0,0,,False,,True,False,
sift,face,Multi-PIE_genuine_172,237,237,38,119,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_172,237,237,250,327,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_172,237,237,2738,3258,39,6,0.1538,False,0.1456,True,False,0.7877
aspanformer,face,Multi-PIE_genuine_172,237,237,28,28,28,9,0.3214,False,0.3132,True,False,1.5361
deepdetect,face,Multi-PIE_genuine_172,237,237,21971,25467,26,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_173,203,203,4,4,4,0,,False,,True,False,
orb,face,Multi-PIE_genuine_173,203,203,374,422,15,0,,False,,True,False,
sift,face,Multi-PIE_genuine_173,203,203,59,96,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_173,203,203,342,458,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_173,203,203,3577,3552,97,11,0.1134,False,0.1119,True,False,1.2988
aspanformer,face,Multi-PIE_genuine_173,203,203,4,4,4,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_173,203,203,18429,24361,14,7,0.5000,True,0.5000,True,True,0.9197
loftr,face,Multi-PIE_genuine_174,095,095,52,52,52,15,0.2885,False,0.2838,True,False,1.7510
orb,face,Multi-PIE_genuine_174,095,095,290,211,11,0,,False,,True,False,
sift,face,Multi-PIE_genuine_174,095,095,81,85,5,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_174,095,095,377,394,3,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_174,095,095,3798,3424,149,10,0.0671,False,0.0659,True,False,0.8622
aspanformer,face,Multi-PIE_genuine_174,095,095,2,2,2,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_174,095,095,17259,21220,7,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_175,047,047,696,696,696,612,0.8793,True,0.8793,True,True,0.2363
orb,face,Multi-PIE_genuine_175,047,047,235,510,3,0,,False,,True,False,
sift,face,Multi-PIE_genuine_175,047,047,71,88,4,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_175,047,047,321,228,121,55,0.4545,False,0.4329,True,False,2.4772
sgmnet,face,Multi-PIE_genuine_175,047,047,3664,4000,1848,646,0.3496,False,0.3448,True,False,1.7771
aspanformer,face,Multi-PIE_genuine_175,047,047,3301,3301,3301,3217,0.9746,True,0.9746,True,True,0.6784
deepdetect,face,Multi-PIE_genuine_175,047,047,16826,8554,164,139,0.8476,True,0.8476,True,True,1.6124
loftr,face,Multi-PIE_genuine_176,049,049,749,749,749,362,0.4833,True,0.4735,True,True,1.9098
orb,face,Multi-PIE_genuine_176,049,049,193,306,11,9,0.8182,True,0.7919,True,True,1.6692
sift,face,Multi-PIE_genuine_176,049,049,81,98,9,5,0.5556,True,0.5179,True,True,0.9170
superglue,face,Multi-PIE_genuine_176,049,049,480,459,177,64,0.3616,False,0.3435,True,False,2.5240
sgmnet,face,Multi-PIE_genuine_176,049,049,3173,2909,420,102,0.2429,False,0.2399,True,False,1.7451
aspanformer,face,Multi-PIE_genuine_176,049,049,1593,1593,1593,695,0.4363,True,0.4251,True,True,2.0194
deepdetect,face,Multi-PIE_genuine_176,049,049,24852,22458,81,51,0.6296,True,0.6296,True,True,2.2975
loftr,face,Multi-PIE_genuine_177,216,216,41,41,41,11,0.2683,False,0.2592,True,False,1.9251
orb,face,Multi-PIE_genuine_177,216,216,622,284,15,0,,False,,True,False,
sift,face,Multi-PIE_genuine_177,216,216,89,72,5,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_177,216,216,380,418,83,22,0.2651,False,0.2530,True,False,2.4230
sgmnet,face,Multi-PIE_genuine_177,216,216,3090,2898,75,8,0.1067,False,0.1033,True,False,0.6106
aspanformer,face,Multi-PIE_genuine_177,216,216,19,19,19,14,0.7368,True,0.7332,True,True,1.4539
deepdetect,face,Multi-PIE_genuine_177,216,216,22619,29023,18,7,0.3889,True,0.3889,True,True,1.1670
loftr,face,Multi-PIE_genuine_178,177,177,469,469,469,173,0.3689,False,0.3549,True,False,2.2732
orb,face,Multi-PIE_genuine_178,177,177,367,374,15,0,,False,,True,False,
sift,face,Multi-PIE_genuine_178,177,177,123,96,18,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_178,177,177,395,364,164,41,0.2500,False,0.2327,True,False,2.9351
