matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
sgmnet,face,Multi-PIE_genuine_130,029,029,2169,2390,39,7,0.1795,False,0.1720,True,False,0.8855
aspanformer,face,Multi-PIE_genuine_130,029,029,31,31,31,17,0.5484,True,0.5474,True,True,1.3725
deepdetect,face,Multi-PIE_genuine_130,029,029,18190,13995,15,10,0.6667,True,0.6667,True,True,2.5609
loftr,face,Multi-PIE_genuine_131,120,120,795,795,795,314,0.3950,False,0.3950,True,False,1.4929
orb,face,Multi-PIE_genuine_131,120,120,599,413,27,9,0.3333,False,0.3254,True,False,1.3645
sift,face,Multi-PIE_genuine_131,120,120,73,66,14,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_131,120,120,261,325,151,50,0.3311,False,0.3133,True,False,2.6044
sgmnet,face,Multi-PIE_genuine_131,120,120,2968,2924,823,88,0.1069,False,0.1056,True,False,1.7492
aspanformer,face,Multi-PIE_genuine_131,120,120,1143,1143,1143,492,0.4304,True,0.4096,True,True,2.4921
deepdetect,face,Multi-PIE_genuine_131,120,120,16379,22172,23,12,0.5217,True,0.5217,True,True,2.1553
loftr,face,Multi-PIE_genuine_132,040,040,360,360,360,71,0.1972,False,0.1910,True,False,2.1431
orb,face,Multi-PIE_genuine_132,040,040,389,490,15,6,0.4000,False,0.3785,True,False,0.9930
sift,face,Multi-PIE_genuine_132,040,040,118,147,6,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_132,040,040,467,533,194,65,0.3351,False,0.3123,True,False,2.9055
sgmnet,face,Multi-PIE_genuine_132,040,040,2484,2398,235,23,0.0979,False,0.0978,True,False,1.4116
aspanformer,face,Multi-PIE_genuine_132,040,040,732,732,732,294,0.4016,False,0.3876,True,False,2.2136
deepdetect,face,Multi-PIE_genuine_132,040,040,20826,29049,47,25,0.5319,True,0.5319,True,True,1.4875
loftr,face,Multi-PIE_genuine_133,043,043,13,13,13,0,,False,,True,False,
orb,face,Multi-PIE_genuine_133,043,043,389,150,32,0,,False,,True,False,
sift,face,Multi-PIE_genuine_133,043,043,113,172,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_133,043,043,345,319,4,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_133,043,043,2503,2655,17,6,0.3529,False,0.3340,True,False,0.6585
aspanformer,face,Multi-PIE_genuine_133,043,043,12,12,12,7,0.5833,True,0.5590,True,True,1.3139
deepdetect,face,Multi-PIE_genuine_133,043,043,11746,12543,33,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_134,243,243,51,51,51,0,,False,,True,False,
orb,face,Multi-PIE_genuine_134,243,243,155,366,3,0,,False,,True,False,
sift,face,Multi-PIE_genuine_134,243,243,55,97,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_134,243,243,345,293,8,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_134,243,243,2536,2234,30,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_134,243,243,5,5,5,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_134,243,243,11787,12354,10,6,0.6000,True,0.6000,True,True,0.4949
loftr,face,Multi-PIE_genuine_135,035,035,46,46,46,7,0.1522,False,0.1424,True,False,1.9696
orb,face,Multi-PIE_genuine_135,035,035,187,322,5,0,,False,,True,False,
sift,face,Multi-PIE_genuine_135,035,035,26,65,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_135,035,035,313,432,1,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_135,035,035,2615,2280,62,10,0.1613,False,0.1584,True,False,0.8451
aspanformer,face,Multi-PIE_genuine_135,035,035,7,7,7,4,0.5714,True,0.5237,True,True,0.0000
deepdetect,face,Multi-PIE_genuine_135,035,035,10557,11033,7,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_136,063,063,456,456,456,121,0.2654,False,0.2548,True,False,2.3145
orb,face,Multi-PIE_genuine_136,063,063,444,224,32,0,,False,,True,False,
sift,face,Multi-PIE_genuine_136,063,063,86,55,5,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_136,063,063,387,258,126,34,0.2698,False,0.2515,True,False,2.9104
sgmnet,face,Multi-PIE_genuine_136,063,063,2323,3252,48,8,0.1667,False,0.1614,True,False,0.7068
aspanformer,face,Multi-PIE_genuine_136,063,063,685,685,685,203,0.2964,False,0.2863,True,False,2.1918
deepdetect,face,Multi-PIE_genuine_136,063,063,17465,11622,18,15,0.8333,True,0.8333,True,True,1.7447
loftr,face,Multi-PIE_genuine_137,064,064,103,103,103,27,0.2621,False,0.2586,True,False,1.7668
orb,face,Multi-PIE_genuine_137,064,064,2,283,0,0,,False,,True,False,
sift,face,Multi-PIE_genuine_137,064,064,5,52,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_137,064,064,172,354,6,4,0.6667,True,0.6110,True,True,0.0000
sgmnet,face,Multi-PIE_genuine_137,064,064,3170,2070,42,7,0.1667,False,0.1597,True,False,1.1448
aspanformer,face,Multi-PIE_genuine_137,064,064,9,9,9,7,0.7778,True,0.7453,True,True,0.3209
deepdetect,face,Multi-PIE_genuine_137,064,064,4702,14067,1,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_138,238,238,32,32,32,7,0.2188,False,0.2096,True,False,1.3176
orb,face,Multi-PIE_genuine_138,238,238,537,33,18,8,0.4444,False,0.1324,True,False,25.0793
sift,face,Multi-PIE_genuine_138,238,238,78,22,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_138,238,238,405,237,1,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_138,238,238,2738,3126,83,9,0.1084,False,0.1058,True,False,0.8341
aspanformer,face,Multi-PIE_genuine_138,238,238,4,4,4,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_138,238,238,15310,10672,18,15,0.8333,True,0.8333,True,True,1.1513
loftr,face,Multi-PIE_genuine_139,083,083,72,72,72,11,0.1528,False,0.1462,True,False,2.1253
orb,face,Multi-PIE_genuine_139,083,083,146,189,6,0,,False,,True,False,
sift,face,Multi-PIE_genuine_139,083,083,51,51,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_139,083,083,360,373,112,24,0.2143,False,0.2060,True,False,2.2890
sgmnet,face,Multi-PIE_genuine_139,083,083,2416,2555,63,8,0.1270,False,0.1229,True,False,0.9986
aspanformer,face,Multi-PIE_genuine_139,083,083,116,116,116,43,0.3707,False,0.3589,True,False,2.1442
deepdetect,face,Multi-PIE_genuine_139,083,083,14295,13674,26,12,0.4615,True,0.4615,True,True,1.8655
loftr,face,Multi-PIE_genuine_140,132,132,19,19,19,0,,False,,True,False,
orb,face,Multi-PIE_genuine_140,132,132,237,79,14,0,,False,,True,False,
sift,face,Multi-PIE_genuine_140,132,132,83,30,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_140,132,132,409,287,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_140,132,132,2444,2450,16,6,0.3750,False,0.3548,True,False,0.6981
aspanformer,face,Multi-PIE_genuine_140,132,132,3,3,3,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_140,132,132,18882,9604,7,5,0.7143,True,0.7143,True,True,0.2777
loftr,face,Multi-PIE_genuine_141,211,211,124,124,124,13,0.1048,False,0.1041,True,False,1.4044
orb,face,Multi-PIE_genuine_141,211,211,336,225,15,5,0.3333,False,0.3107,True,False,0.9112
sift,face,Multi-PIE_genuine_141,211,211,62,63,3,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_141,211,211,271,430,46,13,0.2826,False,0.2657,True,False,2.5934
sgmnet,face,Multi-PIE_genuine_141,211,211,2532,2308,204,62,0.3039,False,0.3023,True,False,1.6086
aspanformer,face,Multi-PIE_genuine_141,211,211,213,213,213,144,0.6761,True,0.6630,True,True,1.8904
deepdetect,face,Multi-PIE_genuine_141,211,211,11101,17494,17,10,0.5882,True,0.5882,True,True,1.0645
loftr,face,Multi-PIE_genuine_142,106,106,37,37,37,8,0.2162,False,0.2056,True,False,1.8578
orb,face,Multi-PIE_genuine_142,106,106,447,376,10,6,0.6000,True,0.5677,True,True,0.9657
sift,face,Multi-PIE_genuine_142,106,106,114,72,3,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_142,106,106,342,306,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_142,106,106,2053,2356,95,11,0.1158,False,0.1143,True,False,1.0287
aspanformer,face,Multi-PIE_genuine_142,106,106,4,4,4,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_142,106,106,17182,12639,13,7,0.5385,False,0.5385,True,False,5.1124
loftr,face,Multi-PIE_genuine_143,101,101,50,50,50,0,,False,,True,False,
orb,face,Multi-PIE_genuine_143,101,101,227,157,11,0,,False,,True,False,
sift,face,Multi-PIE_genuine_143,101,101,91,47,4,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_143,101,101,462,319,56,10,0.1786,False,0.1688,True,False,2.2718
sgmnet,face,Multi-PIE_genuine_143,101,101,2481,2253,120,12,0.1000,False,0.0991,True,False,1.3068
aspanformer,face,Multi-PIE_genuine_143,101,101,6,6,6,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_143,101,101,15338,12807,2,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_144,156,156,25,25,25,7,0.2800,False,0.2683,True,False,1.4681
orb,face,Multi-PIE_genuine_144,156,156,221,113,7,0,,False,,True,False,
sift,face,Multi-PIE_genuine_144,156,156,50,27,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_144,156,156,320,229,4,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_144,156,156,2550,2348,48,9,0.1875,False,0.1830,True,False,1.1125
aspanformer,face,Multi-PIE_genuine_144,156,156,10,10,10,5,0.5000,True,0.4661,True,True,0.4531
deepdetect,face,Multi-PIE_genuine_144,156,156,11394,9888,2,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_145,199,199,1029,1029,1029,477,0.4636,False,0.4459,True,False,2.2745
orb,face,Multi-PIE_genuine_145,199,199,258,437,8,0,,False,,True,False,
sift,face,Multi-PIE_genuine_145,199,199,56,78,13,7,0.5385,True,0.5160,True,True,1.1821
superglue,face,Multi-PIE_genuine_145,199,199,302,388,170,58,0.3412,False,0.3167,True,False,2.9907
sgmnet,face,Multi-PIE_genuine_145,199,199,2416,2411,811,209,0.2577,False,0.2545,True,False,1.7538
aspanformer,face,Multi-PIE_genuine_145,199,199,1455,1455,1455,608,0.4179,False,0.3962,True,False,2.5663
deepdetect,face,Multi-PIE_genuine_145,199,199,9975,10933,35,28,0.8000,True,0.8000,True,True,1.7034
loftr,face,Multi-PIE_genuine_146,186,186,68,68,68,18,0.2647,False,0.2609,True,False,1.7638
orb,face,Multi-PIE_genuine_146,186,186,9,314,0,0,,False,,True,False,
sift,face,Multi-PIE_genuine_146,186,186,13,65,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_146,186,186,183,384,39,8,0.2051,False,0.1986,True,False,1.3705
sgmnet,face,Multi-PIE_genuine_146,186,186,2609,1936,83,11,0.1325,False,0.1308,True,False,1.0299
aspanformer,face,Multi-PIE_genuine_146,186,186,138,138,138,63,0.4565,True,0.4360,True,True,2.4203
deepdetect,face,Multi-PIE_genuine_146,186,186,6110,14352,4,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_147,219,219,373,373,373,113,0.3029,False,0.2885,True,False,2.4742
orb,face,Multi-PIE_genuine_147,219,219,352,345,26,11,0.4231,False,0.4048,True,False,2.1196
sift,face,Multi-PIE_genuine_147,219,219,114,106,6,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_147,219,219,377,316,138,32,0.2319,False,0.2195,True,False,2.5989
sgmnet,face,Multi-PIE_genuine_147,219,219,1929,2041,258,23,0.0891,False,0.0891,True,False,1.4361
aspanformer,face,Multi-PIE_genuine_147,219,219,498,498,498,183,0.3675,False,0.3610,True,False,1.8566
deepdetect,face,Multi-PIE_genuine_147,219,219,24404,15830,74,34,0.4595,True,0.4595,True,True,2.4561
loftr,face,Multi-PIE_genuine_148,226,226,0,0,0,0,,False,,True,False,
orb,face,Multi-PIE_genuine_148,226,226,590,592,30,0,,False,,True,False,
sift,face,Multi-PIE_genuine_148,226,226,141,88,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_148,226,226,371,260,1,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_148,226,226,2333,3097,48,7,0.1458,False,0.1397,True,False,1.1050
aspanformer,face,Multi-PIE_genuine_148,226,226,3,3,3,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_148,226,226,18840,9387,7,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_149,061,061,1,1,1,0,,False,,True,False,
orb,face,Multi-PIE_genuine_149,061,061,631,0,0,0,,False,,True,False,
sift,face,Multi-PIE_genuine_149,061,061,108,12,4,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_149,061,061,424,236,100,36,0.3600,False,0.3408,True,False,2.5952
sgmnet,face,Multi-PIE_genuine_149,061,061,2738,3604,241,43,0.1784,False,0.1769,True,False,1.6725
aspanformer,face,Multi-PIE_genuine_149,061,061,203,203,203,107,0.5271,True,0.5014,True,True,2.4992
deepdetect,face,Multi-PIE_genuine_149,061,061,23468,8910,186,81,0.4355,True,0.4355,True,True,2.7429
loftr,face,Multi-PIE_genuine_150,124,124,190,190,190,17,0.0895,False,0.0860,True,False,2.2436
orb,face,Multi-PIE_genuine_150,124,124,207,376,11,0,,False,,True,False,
sift,face,Multi-PIE_genuine_150,124,124,48,112,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_150,124,124,286,479,6,5,0.8333,True,0.7768,True,True,0.6395
sgmnet,face,Multi-PIE_genuine_150,124,124,2506,1975,17,6,0.3529,False,0.3340,True,False,0.9424
aspanformer,face,Multi-PIE_genuine_150,124,124,18,18,18,7,0.3889,False,0.3727,True,False,1.2909
deepdetect,face,Multi-PIE_genuine_150,124,124,12367,17489,10,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_151,112,112,69,69,69,10,0.1449,False,0.1415,True,False,1.6183
orb,face,Multi-PIE_genuine_151,112,112,121,504,3,0,,False,,True,False,
sift,face,Multi-PIE_genuine_151,112,112,52,116,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_151,112,112,347,320,16,7,0.4375,False,0.4159,True,False,1.6615
sgmnet,face,Multi-PIE_genuine_151,112,112,2040,2374,31,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_151,112,112,13,13,13,5,0.3846,False,0.3585,True,False,0.9929
deepdetect,face,Multi-PIE_genuine_151,112,112,11767,8373,79,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_152,032,032,57,57,57,11,0.1930,False,0.1865,True,False,1.9222
orb,face,Multi-PIE_genuine_152,032,032,233,401,5,0,,False,,True,False,
sift,face,Multi-PIE_genuine_152,032,032,98,77,6,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_152,032,032,368,376,162,29,0.1790,False,0.1678,True,False,2.7950
sgmnet,face,Multi-PIE_genuine_152,032,032,2579,2393,255,16,0.0627,False,0.0625,True,False,1.5228
aspanformer,face,Multi-PIE_genuine_152,032,032,67,67,67,24,0.3582,False,0.3550,True,False,1.6739
deepdetect,face,Multi-PIE_genuine_152,032,032,16650,12715,21,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_153,169,169,101,101,101,20,0.1980,False,0.1915,True,False,2.1558
orb,face,Multi-PIE_genuine_153,169,169,160,34,15,0,,False,,True,False,
sift,face,Multi-PIE_genuine_153,169,169,55,14,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_153,169,169,323,194,9,5,0.5556,True,0.5179,True,True,1.0875
sgmnet,face,Multi-PIE_genuine_153,169,169,2201,3034,13,5,0.3846,False,0.3585,True,False,0.2032
aspanformer,face,Multi-PIE_genuine_153,169,169,5,5,5,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_153,169,169,16524,6936,3,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_154,011,011,792,792,792,372,0.4697,True,0.4571,True,True,2.0442
orb,face,Multi-PIE_genuine_154,011,011,181,237,10,0,,False,,True,False,
sift,face,Multi-PIE_genuine_154,011,011,45,44,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_154,011,011,178,273,100,36,0.3600,False,0.3390,True,False,2.7039
sgmnet,face,Multi-PIE_genuine_154,011,011,3016,2345,774,239,0.3088,False,0.3034,True,False,1.8512
aspanformer,face,Multi-PIE_genuine_154,011,011,1127,1127,1127,620,0.5501,True,0.5351,True,True,2.0556
deepdetect,face,Multi-PIE_genuine_154,011,011,8106,10336,7,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_155,115,115,0,0,0,0,,False,,True,False,
orb,face,Multi-PIE_genuine_155,115,115,327,467,4,0,,False,,True,False,
sift,face,Multi-PIE_genuine_155,115,115,76,114,3,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_155,115,115,347,495,4,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_155,115,115,2833,2579,42,8,0.1905,False,0.1844,True,False,0.7731
aspanformer,face,Multi-PIE_genuine_155,115,115,5,5,5,4,0.8000,True,0.7332,True,True,0.0000
deepdetect,face,Multi-PIE_genuine_155,115,115,9314,16676,15,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_156,110,110,6,6,6,0,,False,,True,False,
orb,face,Multi-PIE_genuine_156,110,110,44,118,2,0,,False,,True,False,
sift,face,Multi-PIE_genuine_156,110,110,19,52,4,4,1.0000,True,0.9165,True,True,0.0000
superglue,face,Multi-PIE_genuine_156,110,110,160,332,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_156,110,110,3389,2623,7,4,0.5714,True,0.5237,True,True,0.0000
aspanformer,face,Multi-PIE_genuine_156,110,110,3,3,3,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_156,110,110,4485,12711,11,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_157,004,004,285,285,285,89,0.3123,False,0.3123,True,False,0.5746
orb,face,Multi-PIE_genuine_157,004,004,445,678,15,0,,False,,True,False,
sift,face,Multi-PIE_genuine_157,004,004,120,106,6,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_157,004,004,398,420,142,32,0.2254,False,0.2138,True,False,2.5491
sgmnet,face,Multi-PIE_genuine_157,004,004,1965,2563,47,8,0.1702,False,0.1648,True,False,0.6228
aspanformer,face,Multi-PIE_genuine_157,004,004,76,76,76,51,0.6711,True,0.6467,True,True,2.2399
deepdetect,face,Multi-PIE_genuine_157,004,004,16570,13632,22,12,0.5455,True,0.5455,True,True,1.9370
loftr,face,Multi-PIE_genuine_158,036,036,70,70,70,14,0.2000,False,0.1987,True,False,1.5334
orb,face,Multi-PIE_genuine_158,036,036,356,258,18,0,,False,,True,False,
sift,face,Multi-PIE_genuine_158,036,036,61,58,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_158,036,036,365,394,1,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_158,036,036,2091,2156,12,5,0.4167,False,0.3884,True,False,0.7765
aspanformer,face,Multi-PIE_genuine_158,036,036,1,1,1,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_158,036,036,12626,17850,50,39,0.7800,True,0.7800,True,True,2.5400
loftr,face,Multi-PIE_genuine_159,030,030,341,341,341,92,0.2698,False,0.2630,True,False,2.0108
orb,face,Multi-PIE_genuine_159,030,030,272,308,14,0,,False,,True,False,
sift,face,Multi-PIE_genuine_159,030,030,74,91,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_159,030,030,363,339,130,26,0.2000,False,0.1900,True,False,2.5259
sgmnet,face,Multi-PIE_genuine_159,030,030,1901,2124,272,18,0.0662,False,0.0661,True,False,1.2579
aspanformer,face,Multi-PIE_genuine_159,030,030,276,276,276,103,0.3732,False,0.3609,True,False,2.1717
deepdetect,face,Multi-PIE_genuine_159,030,030,20856,17232,24,11,0.4583,True,0.4583,True,True,1.5959
loftr,face,Multi-PIE_genuine_160,114,114,123,123,123,30,0.2439,False,0.2367,True,False,2.0982
orb,face,Multi-PIE_genuine_160,114,114,476,397,27,0,,False,,True,False,
sift,face,Multi-PIE_genuine_160,114,114,109,122,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_160,114,114,413,382,35,9,0.2571,False,0.2510,True,False,1.1477
sgmnet,face,Multi-PIE_genuine_160,114,114,2212,2580,56,6,0.1071,False,0.1014,True,False,0.3971
aspanformer,face,Multi-PIE_genuine_160,114,114,62,62,62,34,0.5484,True,0.5484,True,True,1.3280
deepdetect,face,Multi-PIE_genuine_160,114,114,14844,17209,15,7,0.4667,True,0.4667,True,True,0.6269
loftr,face,Multi-PIE_genuine_161,034,034,90,90,90,29,0.3222,False,0.3117,True,False,2.1648
orb,face,Multi-PIE_genuine_161,034,034,68,60,4,0,,False,,True,False,
sift,face,Multi-PIE_genuine_161,034,034,29,40,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_161,034,034,196,343,19,9,0.4737,True,0.4505,True,True,2.0200
sgmnet,face,Multi-PIE_genuine_161,034,034,3159,2409,52,9,0.1731,False,0.1690,True,False,0.7933
aspanformer,face,Multi-PIE_genuine_161,034,034,54,54,54,35,0.6481,True,0.6397,True,True,1.7624
deepdetect,face,Multi-PIE_genuine_161,034,034,7319,10443,15,10,0.6667,True,0.6667,True,True,1.9024
loftr,face,Multi-PIE_genuine_162,016,016,7,7,7,0,,False,,True,False,
orb,face,Multi-PIE_genuine_162,016,016,3,643,0,0,,False,,True,False,
sift,face,Multi-PIE_genuine_162,016,016,8,91,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_162,016,016,240,593,92,25,0.2717,False,0.2621,True,False,2.2196
sgmnet,face,Multi-PIE_genuine_162,016,016,3252,2426,21,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_162,016,016,19,19,19,13,0.6842,True,0.6738,True,True,1.6675
deepdetect,face,Multi-PIE_genuine_162,016,016,5333,28717,6,5,0.8333,True,0.8333,True,True,0.0461
loftr,face,Multi-PIE_genuine_163,165,165,11,11,11,6,0.5455,True,0.5161,True,True,0.8861
orb,face,Multi-PIE_genuine_163,165,165,297,63,41,0,,False,,True,False,
sift,face,Multi-PIE_genuine_163,165,165,82,27,4,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_163,165,165,327,199,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_163,165,165,1965,2992,11,5,0.4545,True,0.4237,True,True,0.6957
aspanformer,face,Multi-PIE_genuine_163,165,165,19,19,19,9,0.4737,True,0.4555,True,True,1.7996
deepdetect,face,Multi-PIE_genuine_163,165,165,16908,7114,53,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_164,036,036,239,239,239,60,0.2510,False,0.2394,True,False,2.4486
orb,face,Multi-PIE_genuine_164,036,036,426,90,32,0,,False,,True,False,
sift,face,Multi-PIE_genuine_164,036,036,99,27,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_164,036,036,383,210,52,14,0.2692,False,0.2633,True,False,1.8443
sgmnet,face,Multi-PIE_genuine_164,036,036,1910,2605,28,6,0.2143,False,0.2028,True,False,0.3583
aspanformer,face,Multi-PIE_genuine_164,036,036,45,45,45,18,0.4000,False,0.3987,True,False,1.5384
deepdetect,face,Multi-PIE_genuine_164,036,036,17437,8315,245,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_165,119,119,58,58,58,21,0.3621,False,0.3619,True,False,1.1863
orb,face,Multi-PIE_genuine_165,119,119,281,413,10,0,,False,,True,False,
sift,face,Multi-PIE_genuine_165,119,119,78,55,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_165,119,119,409,275,152,48,0.3158,False,0.2977,True,False,2.6821
sgmnet,face,Multi-PIE_genuine_165,119,119,2334,3454,126,26,0.2063,False,0.2063,True,False,1.3558
aspanformer,face,Multi-PIE_genuine_165,119,119,460,460,460,338,0.7348,True,0.7106,True,True,2.1692
deepdetect,face,Multi-PIE_genuine_165,119,119,13618,9691,19,19,1.0000,True,1.0000,True,True,0.2742
loftr,face,Multi-PIE_genuine_166,139,139,590,590,590,278,0.4712,True,0.4549,True,True,2.2034
orb,face,Multi-PIE_genuine_166,139,139,171,144,12,6,0.5000,True,0.4731,True,True,0.1571
sift,face,Multi-PIE_genuine_166,139,139,48,32,5,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_166,139,139,371,236,131,51,0.3893,False,0.3678,True,False,2.6349
sgmnet,face,Multi-PIE_genuine_166,139,139,2615,3257,253,38,0.1502,False,0.1496,True,False,1.5803
aspanformer,face,Multi-PIE_genuine_166,139,139,419,419,419,276,0.6587,True,0.6417,True,True,2.0242
deepdetect,face,Multi-PIE_genuine_166,139,139,8887,7813,13,12,0.9231,True,0.9231,True,True,0.9381
loftr,face,Multi-PIE_genuine_167,243,243,213,213,213,57,0.2676,False,0.2560,True,False,2.3896
orb,face,Multi-PIE_genuine_167,243,243,35,228,2,0,,False,,True,False,
sift,face,Multi-PIE_genuine_167,243,243,26,72,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_167,243,243,155,350,74,17,0.2297,False,0.2233,True,False,2.0273
sgmnet,face,Multi-PIE_genuine_167,243,243,3287,1680,3,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_167,243,243,99,99,99,45,0.4545,True,0.4336,True,True,2.4412
deepdetect,face,Multi-PIE_genuine_167,243,243,5799,18753,4,4,1.0000,True,1.0000,True,True,0.0000
loftr,face,Multi-PIE_genuine_168,107,107,0,0,0,0,,False,,True,False,
orb,face,Multi-PIE_genuine_168,107,107,463,555,14,0,,False,,True,False,
sift,face,Multi-PIE_genuine_168,107,107,119,143,5,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_168,107,107,384,304,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_168,107,107,2718,2915,77,9,0.1169,False,0.1141,True,False,0.9861
aspanformer,face,Multi-PIE_genuine_168,107,107,3,3,3,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_168,107,107,15940,11141,14,13,0.9286,True,0.9286,True,True,0.2580
loftr,face,Multi-PIE_genuine_169,066,066,126,126,126,15,0.1190,False,0.1140,True,False,2.2941
orb,face,Multi-PIE_genuine_169,066,066,641,473,18,0,,False,,True,False,
sift,face,Multi-PIE_genuine_169,066,066,171,116,5,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_169,066,066,432,419,2,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_169,066,066,2003,2324,26,7,0.2692,False,0.2580,True,False,0.9179
aspanformer,face,Multi-PIE_genuine_169,066,066,10,10,10,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_169,066,066,15393,12290,17,6,0.3529,True,0.3529,True,True,1.0906
loftr,face,Multi-PIE_genuine_170,237,237,4,4,4,0,,False,,True,False,
orb,face,Multi-PIE_genuine_170,237,237,127,329,3,0,,False,,True,False,
sift,face,Multi-PIE_genuine_170,237,237,47,106,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_170,237,237,268,291,2,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_170,237,237,2076,2014,139,10,0.0719,False,0.0707,True,False,0.9310
aspanformer,face,Multi-PIE_genuine_170,237,237,16,16,16,6,0.3750,False,0.3548,True,False,0.7075
deepdetect,face,Multi-PIE_genuine_170,237,237,17438,14649,13,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_171,121,121,262,262,262,77,0.2939,False,0.2831,True,False,2.2480
orb,face,Multi-PIE_genuine_171,121,121,236,329,6,0,,False,,True,False,
