matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
orb-fingervein,iris,AMF-Iris_genuine_110,aadil,aadil,3068,3054,350,277,0.7914,True,0.7824,True,True,1.7290
sift-fingervein,iris,AMF-Iris_genuine_110,aadil,aadil,475,438,84,67,0.7976,True,0.7960,True,True,1.5416
superglue-fingervein,iris,AMF-Iris_genuine_110,aadil,aadil,291,295,201,107,0.5323,True,0.5081,True,True,2.4312
sgmnet-fingervein,iris,AMF-Iris_genuine_110,aadil,aadil,1323,1340,636,239,0.3758,True,0.3714,True,True,1.7360
orb-fingervein,iris,AMF-Iris_genuine_111,mazin,mazin,1984,2113,85,57,0.6706,True,0.6586,True,True,1.8611
sift-fingervein,iris,AMF-Iris_genuine_111,mazin,mazin,291,359,36,28,0.7778,True,0.7777,True,True,1.2168
superglue-fingervein,iris,AMF-Iris_genuine_111,mazin,mazin,268,264,155,107,0.6903,True,0.6668,True,True,2.1934
sgmnet-fingervein,iris,AMF-Iris_genuine_111,mazin,mazin,1472,1466,653,167,0.2557,True,0.2522,True,True,1.7786
orb-fingervein,iris,AMF-Iris_genuine_112,zafer,zafer,2930,2923,223,170,0.7623,True,0.7533,True,True,1.7370
sift-fingervein,iris,AMF-Iris_genuine_112,zafer,zafer,439,436,66,41,0.6212,True,0.6036,True,True,2.0739
superglue-fingervein,iris,AMF-Iris_genuine_112,zafer,zafer,333,335,238,136,0.5714,True,0.5524,True,True,2.1768
sgmnet-fingervein,iris,AMF-Iris_genuine_112,zafer,zafer,1420,1373,710,167,0.2352,True,0.2308,True,True,1.8781
orb-fingervein,iris,AMF-Iris_genuine_113,abas,abas,3042,3091,234,154,0.6581,True,0.6511,True,True,1.7158
sift-fingervein,iris,AMF-Iris_genuine_113,abas,abas,457,474,85,63,0.7412,True,0.7324,True,True,1.7391
superglue-fingervein,iris,AMF-Iris_genuine_113,abas,abas,308,320,203,90,0.4433,True,0.4231,True,True,2.4329
sgmnet-fingervein,iris,AMF-Iris_genuine_113,abas,abas,1281,1255,654,207,0.3165,True,0.3128,True,True,1.7343
orb-fingervein,iris,AMF-Iris_genuine_114,assem,assem,3003,3014,423,292,0.6903,True,0.6832,True,True,1.7068
sift-fingervein,iris,AMF-Iris_genuine_114,assem,assem,446,386,151,112,0.7417,True,0.7313,True,True,1.7833
superglue-fingervein,iris,AMF-Iris_genuine_114,assem,assem,353,313,239,109,0.4561,True,0.4340,True,True,2.4936
sgmnet-fingervein,iris,AMF-Iris_genuine_114,assem,assem,1404,1393,687,271,0.3945,True,0.3910,True,True,1.6760
orb-fingervein,iris,AMF-Iris_genuine_115,rafa,rafa,2028,2980,85,60,0.7059,True,0.6948,True,True,1.8176
sift-fingervein,iris,AMF-Iris_genuine_115,rafa,rafa,300,532,54,45,0.8333,True,0.8333,True,True,1.3742
superglue-fingervein,iris,AMF-Iris_genuine_115,rafa,rafa,282,315,187,108,0.5775,True,0.5542,True,True,2.3256
sgmnet-fingervein,iris,AMF-Iris_genuine_115,rafa,rafa,1381,1447,641,238,0.3713,True,0.3661,True,True,1.7829
orb-fingervein,iris,AMF-Iris_genuine_116,maria,maria,2006,1918,160,107,0.6687,True,0.6621,True,True,1.7010
sift-fingervein,iris,AMF-Iris_genuine_116,maria,maria,257,251,90,76,0.8444,True,0.8439,True,True,1.5126
superglue-fingervein,iris,AMF-Iris_genuine_116,maria,maria,276,275,202,126,0.6238,True,0.6036,True,True,2.1582
sgmnet-fingervein,iris,AMF-Iris_genuine_116,maria,maria,1174,1187,545,259,0.4752,True,0.4694,True,True,1.7477
orb-fingervein,iris,AMF-Iris_genuine_117,israa,israa,2546,2485,247,179,0.7247,True,0.7115,True,True,1.8680
sift-fingervein,iris,AMF-Iris_genuine_117,israa,israa,419,392,113,93,0.8230,True,0.8181,True,True,1.6207
superglue-fingervein,iris,AMF-Iris_genuine_117,israa,israa,331,304,207,165,0.7971,True,0.7631,True,True,2.3726
sgmnet-fingervein,iris,AMF-Iris_genuine_117,israa,israa,1445,1482,647,318,0.4915,True,0.4869,True,True,1.6889
orb-fingervein,iris,AMF-Iris_genuine_118,ali,ali,2847,2805,105,66,0.6286,True,0.6171,True,True,1.8669
sift-fingervein,iris,AMF-Iris_genuine_118,ali,ali,410,406,48,36,0.7500,True,0.7379,True,True,1.8253
superglue-fingervein,iris,AMF-Iris_genuine_118,ali,ali,323,307,214,121,0.5654,True,0.5393,True,True,2.4476
sgmnet-fingervein,iris,AMF-Iris_genuine_118,ali,ali,1243,1242,609,163,0.2677,True,0.2634,True,True,1.8225
orb-fingervein,iris,AMF-Iris_genuine_119,israa,israa,1944,1895,101,47,0.4653,True,0.4550,True,True,1.9479
sift-fingervein,iris,AMF-Iris_genuine_119,israa,israa,278,226,70,55,0.7857,True,0.7737,True,True,1.8076
superglue-fingervein,iris,AMF-Iris_genuine_119,israa,israa,285,279,185,114,0.6162,True,0.5857,True,True,2.5155
sgmnet-fingervein,iris,AMF-Iris_genuine_119,israa,israa,1456,1406,755,211,0.2795,True,0.2758,True,True,1.7641
orb-fingervein,iris,AMF-Iris_genuine_120,anas,anas,3497,3385,256,189,0.7383,True,0.7328,True,True,1.6491
sift-fingervein,iris,AMF-Iris_genuine_120,anas,anas,498,509,78,53,0.6795,True,0.6795,True,True,1.4592
superglue-fingervein,iris,AMF-Iris_genuine_120,anas,anas,362,368,249,102,0.4096,True,0.3904,True,True,2.4627
sgmnet-fingervein,iris,AMF-Iris_genuine_120,anas,anas,1239,1314,619,177,0.2859,True,0.2839,True,True,1.6436
orb-fingervein,iris,AMF-Iris_genuine_121,yaseen,yaseen,2691,2729,281,220,0.7829,True,0.7724,True,True,1.7706
sift-fingervein,iris,AMF-Iris_genuine_121,yaseen,yaseen,462,499,84,67,0.7976,True,0.7976,True,True,1.3732
superglue-fingervein,iris,AMF-Iris_genuine_121,yaseen,yaseen,321,335,222,136,0.6126,True,0.5880,True,True,2.3214
sgmnet-fingervein,iris,AMF-Iris_genuine_121,yaseen,yaseen,1413,1452,679,253,0.3726,True,0.3694,True,True,1.6751
orb-fingervein,iris,AMF-Iris_genuine_122,ameina,ameina,3280,4041,131,59,0.4504,False,0.4340,True,False,2.2431
sift-fingervein,iris,AMF-Iris_genuine_122,ameina,ameina,596,799,46,17,0.3696,False,0.3490,True,False,2.6067
superglue-fingervein,iris,AMF-Iris_genuine_122,ameina,ameina,321,349,190,65,0.3421,True,0.3277,True,True,2.3576
sgmnet-fingervein,iris,AMF-Iris_genuine_122,ameina,ameina,1435,1292,595,92,0.1546,False,0.1519,True,False,1.8564
orb-fingervein,iris,AMF-Iris_genuine_123,ayad,ayad,3014,2814,224,191,0.8527,True,0.8420,True,True,1.7522
sift-fingervein,iris,AMF-Iris_genuine_123,ayad,ayad,652,524,97,81,0.8351,True,0.8351,True,True,1.4978
superglue-fingervein,iris,AMF-Iris_genuine_123,ayad,ayad,349,311,217,151,0.6959,True,0.6679,True,True,2.3203
sgmnet-fingervein,iris,AMF-Iris_genuine_123,ayad,ayad,1517,1600,785,294,0.3745,True,0.3691,True,True,1.7931
orb-fingervein,iris,AMF-Iris_genuine_124,azam,azam,1875,2143,122,94,0.7705,True,0.7607,True,True,1.7562
sift-fingervein,iris,AMF-Iris_genuine_124,azam,azam,200,243,56,39,0.6964,True,0.6876,True,True,1.7552
superglue-fingervein,iris,AMF-Iris_genuine_124,azam,azam,281,282,155,75,0.4839,True,0.4657,True,True,2.2643
sgmnet-fingervein,iris,AMF-Iris_genuine_124,azam,azam,1529,1404,729,190,0.2606,True,0.2565,True,True,1.8231
orb-fingervein,iris,AMF-Iris_genuine_125,wisam,wisam,1803,1590,52,14,0.2692,False,0.2662,True,False,1.6248
sift-fingervein,iris,AMF-Iris_genuine_125,wisam,wisam,150,162,18,7,0.3889,False,0.3727,True,False,1.0355
superglue-fingervein,iris,AMF-Iris_genuine_125,wisam,wisam,253,258,120,43,0.3583,True,0.3362,True,True,2.7728
sgmnet-fingervein,iris,AMF-Iris_genuine_125,wisam,wisam,1264,1611,446,41,0.0919,False,0.0901,True,False,1.8998
orb-fingervein,iris,AMF-Iris_genuine_126,baydaa,baydaa,3913,3791,280,172,0.6143,True,0.5875,True,True,2.3903
sift-fingervein,iris,AMF-Iris_genuine_126,baydaa,baydaa,870,812,111,71,0.6396,True,0.6166,True,True,2.2353
superglue-fingervein,iris,AMF-Iris_genuine_126,baydaa,baydaa,351,318,227,86,0.3789,True,0.3622,True,True,2.4016
sgmnet-fingervein,iris,AMF-Iris_genuine_126,baydaa,baydaa,1369,1424,697,192,0.2755,True,0.2703,True,True,1.8770
orb-fingervein,iris,AMF-Iris_genuine_127,sirag,sirag,3347,3225,162,117,0.7222,True,0.7187,True,True,1.5967
sift-fingervein,iris,AMF-Iris_genuine_127,sirag,sirag,674,600,77,44,0.5714,True,0.5640,True,True,1.7601
superglue-fingervein,iris,AMF-Iris_genuine_127,sirag,sirag,391,348,215,105,0.4884,True,0.4702,True,True,2.2573
sgmnet-fingervein,iris,AMF-Iris_genuine_127,sirag,sirag,1590,1567,842,248,0.2945,True,0.2894,True,True,1.8492
orb-fingervein,iris,AMF-Iris_genuine_128,ghazi,ghazi,2016,1934,374,324,0.8663,True,0.8617,True,True,1.6068
sift-fingervein,iris,AMF-Iris_genuine_128,ghazi,ghazi,199,198,99,90,0.9091,True,0.9091,True,True,1.4414
superglue-fingervein,iris,AMF-Iris_genuine_128,ghazi,ghazi,330,332,257,186,0.7237,True,0.6964,True,True,2.2707
sgmnet-fingervein,iris,AMF-Iris_genuine_128,ghazi,ghazi,1210,1178,563,269,0.4778,True,0.4754,True,True,1.6018
orb-fingervein,iris,AMF-Iris_genuine_129,fuaad,fuaad,2838,2842,179,114,0.6369,True,0.6275,True,True,1.7958
sift-fingervein,iris,AMF-Iris_genuine_129,fuaad,fuaad,505,485,110,85,0.7727,True,0.7482,True,True,2.1453
superglue-fingervein,iris,AMF-Iris_genuine_129,fuaad,fuaad,294,286,197,90,0.4569,True,0.4296,True,True,2.7288
sgmnet-fingervein,iris,AMF-Iris_genuine_129,fuaad,fuaad,1593,1576,795,261,0.3283,True,0.3233,True,True,1.8046
orb-fingervein,iris,AMF-Iris_genuine_130,marwan,marwan,1703,1613,52,12,0.2308,False,0.2286,True,False,1.1563
sift-fingervein,iris,AMF-Iris_genuine_130,marwan,marwan,197,179,34,22,0.6471,True,0.6381,True,True,1.7702
superglue-fingervein,iris,AMF-Iris_genuine_130,marwan,marwan,297,269,142,57,0.4014,True,0.3856,True,True,2.3031
sgmnet-fingervein,iris,AMF-Iris_genuine_130,marwan,marwan,1716,1687,774,162,0.2093,True,0.2069,True,True,1.7340
orb-fingervein,iris,AMF-Iris_genuine_131,rasha,rasha,4622,4033,291,192,0.6598,True,0.6485,True,True,1.8449
sift-fingervein,iris,AMF-Iris_genuine_131,rasha,rasha,1017,940,92,65,0.7065,True,0.7019,True,True,1.6323
superglue-fingervein,iris,AMF-Iris_genuine_131,rasha,rasha,376,375,230,111,0.4826,True,0.4583,True,True,2.5324
sgmnet-fingervein,iris,AMF-Iris_genuine_131,rasha,rasha,1314,1503,652,201,0.3083,True,0.3030,True,True,1.8469
orb-fingervein,iris,AMF-Iris_genuine_132,tabarak,tabarak,4104,4398,361,271,0.7507,True,0.7428,True,True,1.7120
sift-fingervein,iris,AMF-Iris_genuine_132,tabarak,tabarak,916,974,90,56,0.6222,True,0.6222,True,True,1.4830
superglue-fingervein,iris,AMF-Iris_genuine_132,tabarak,tabarak,380,355,259,141,0.5444,True,0.5217,True,True,2.3516
sgmnet-fingervein,iris,AMF-Iris_genuine_132,tabarak,tabarak,1415,1359,682,211,0.3094,True,0.3066,True,True,1.6793
orb-fingervein,iris,AMF-Iris_genuine_133,zakaria,zakaria,3315,3178,396,350,0.8838,True,0.8748,True,True,1.7045
sift-fingervein,iris,AMF-Iris_genuine_133,zakaria,zakaria,561,470,139,118,0.8489,True,0.8459,True,True,1.5721
superglue-fingervein,iris,AMF-Iris_genuine_133,zakaria,zakaria,367,362,286,149,0.5210,True,0.4926,True,True,2.6187
sgmnet-fingervein,iris,AMF-Iris_genuine_133,zakaria,zakaria,1413,1376,680,308,0.4529,True,0.4477,True,True,1.7323
orb-fingervein,iris,AMF-Iris_genuine_134,taha,taha,2148,2211,121,54,0.4463,False,0.4341,True,False,2.0549
sift-fingervein,iris,AMF-Iris_genuine_134,taha,taha,322,301,71,49,0.6901,True,0.6800,True,True,1.7971
superglue-fingervein,iris,AMF-Iris_genuine_134,taha,taha,308,297,199,99,0.4975,True,0.4755,True,True,2.4051
sgmnet-fingervein,iris,AMF-Iris_genuine_134,taha,taha,1623,1589,791,245,0.3097,True,0.3062,True,True,1.7272
orb-fingervein,iris,AMF-Iris_genuine_135,ayad,ayad,1948,2814,123,100,0.8130,True,0.7895,True,True,2.0861
sift-fingervein,iris,AMF-Iris_genuine_135,ayad,ayad,307,524,60,49,0.8167,True,0.8088,True,True,1.6925
superglue-fingervein,iris,AMF-Iris_genuine_135,ayad,ayad,333,311,222,100,0.4505,True,0.4219,True,True,2.8107
sgmnet-fingervein,iris,AMF-Iris_genuine_135,ayad,ayad,1506,1600,815,242,0.2969,True,0.2935,True,True,1.7348
orb-fingervein,iris,AMF-Iris_genuine_136,kamal,kamal,2132,1802,128,53,0.4141,False,0.4069,True,False,1.8512
sift-fingervein,iris,AMF-Iris_genuine_136,kamal,kamal,281,225,60,47,0.7833,True,0.7833,True,True,1.4654
superglue-fingervein,iris,AMF-Iris_genuine_136,kamal,kamal,358,332,197,103,0.5228,True,0.5024,True,True,2.2993
sgmnet-fingervein,iris,AMF-Iris_genuine_136,kamal,kamal,1204,1256,559,190,0.3399,True,0.3370,True,True,1.6737
orb-fingervein,iris,AMF-Iris_genuine_137,huda,huda,1971,1949,175,142,0.8114,True,0.7922,True,True,1.9788
sift-fingervein,iris,AMF-Iris_genuine_137,huda,huda,285,260,86,61,0.7093,True,0.6976,True,True,1.8336
superglue-fingervein,iris,AMF-Iris_genuine_137,huda,huda,305,302,197,107,0.5431,True,0.5129,True,True,2.6479
sgmnet-fingervein,iris,AMF-Iris_genuine_137,huda,huda,1571,1451,764,193,0.2526,True,0.2492,True,True,1.7697
orb-fingervein,iris,AMF-Iris_genuine_138,ameer,ameer,2465,2369,159,115,0.7233,True,0.7048,True,True,2.0186
sift-fingervein,iris,AMF-Iris_genuine_138,ameer,ameer,448,461,109,85,0.7798,True,0.7734,True,True,1.6647
superglue-fingervein,iris,AMF-Iris_genuine_138,ameer,ameer,290,307,199,81,0.4070,True,0.3893,True,True,2.3924
sgmnet-fingervein,iris,AMF-Iris_genuine_138,ameer,ameer,1515,1504,731,312,0.4268,True,0.4214,True,True,1.7529
orb-fingervein,iris,AMF-Iris_genuine_139,mohamad,mohamad,3197,3126,246,209,0.8496,True,0.8427,True,True,1.6619
sift-fingervein,iris,AMF-Iris_genuine_139,mohamad,mohamad,650,666,103,83,0.8058,True,0.8058,True,True,1.3274
superglue-fingervein,iris,AMF-Iris_genuine_139,mohamad,mohamad,284,297,213,113,0.5305,True,0.5117,True,True,2.2206
sgmnet-fingervein,iris,AMF-Iris_genuine_139,mohamad,mohamad,1288,1412,645,303,0.4698,True,0.4651,True,True,1.6976
orb-fingervein,iris,AMF-Iris_genuine_140,abeer,abeer,4161,4312,160,98,0.6125,True,0.5927,True,True,2.1556
sift-fingervein,iris,AMF-Iris_genuine_140,abeer,abeer,876,865,68,39,0.5735,True,0.5580,True,True,2.0497
superglue-fingervein,iris,AMF-Iris_genuine_140,abeer,abeer,303,333,194,86,0.4433,True,0.4291,True,True,2.1488
sgmnet-fingervein,iris,AMF-Iris_genuine_140,abeer,abeer,1312,1165,582,120,0.2062,True,0.2029,True,True,1.8223
orb-fingervein,iris,AMF-Iris_genuine_141,huda,huda,2636,2769,166,120,0.7229,True,0.7127,True,True,1.7827
sift-fingervein,iris,AMF-Iris_genuine_141,huda,huda,400,403,72,48,0.6667,True,0.6542,True,True,1.8765
superglue-fingervein,iris,AMF-Iris_genuine_141,huda,huda,307,324,212,105,0.4953,True,0.4664,True,True,2.6996
sgmnet-fingervein,iris,AMF-Iris_genuine_141,huda,huda,1494,1483,668,222,0.3323,True,0.3261,True,True,1.8759
orb-fingervein,iris,AMF-Iris_genuine_142,aadil,aadil,3054,2973,423,370,0.8747,True,0.8704,True,True,1.5985
sift-fingervein,iris,AMF-Iris_genuine_142,aadil,aadil,438,473,99,83,0.8384,True,0.8384,True,True,1.2581
superglue-fingervein,iris,AMF-Iris_genuine_142,aadil,aadil,295,306,192,140,0.7292,True,0.6990,True,True,2.3437
sgmnet-fingervein,iris,AMF-Iris_genuine_142,aadil,aadil,1340,1415,580,300,0.5172,True,0.5126,True,True,1.6806
orb-fingervein,iris,AMF-Iris_genuine_143,ameina,ameina,3163,4035,93,55,0.5914,True,0.5605,True,True,2.5748
sift-fingervein,iris,AMF-Iris_genuine_143,ameina,ameina,457,765,38,20,0.5263,True,0.5019,True,True,2.4371
superglue-fingervein,iris,AMF-Iris_genuine_143,ameina,ameina,332,360,208,68,0.3269,True,0.3102,True,True,2.5529
sgmnet-fingervein,iris,AMF-Iris_genuine_143,ameina,ameina,1244,1273,522,78,0.1494,False,0.1466,True,False,1.8815
orb-fingervein,iris,AMF-Iris_genuine_144,ameer,ameer,2463,2463,2463,2463,1.0000,True,1.0000,True,True,0.0000
sift-fingervein,iris,AMF-Iris_genuine_144,ameer,ameer,454,454,454,454,1.0000,True,1.0000,True,True,0.0000
superglue-fingervein,iris,AMF-Iris_genuine_144,ameer,ameer,277,277,276,276,1.0000,True,1.0000,True,True,0.0000
sgmnet-fingervein,iris,AMF-Iris_genuine_144,ameer,ameer,1532,1532,1532,1532,1.0000,True,1.0000,True,True,0.0000
orb-fingervein,iris,AMF-Iris_genuine_145,huda,huda,1949,1973,142,115,0.8099,True,0.8013,True,True,1.7115
sift-fingervein,iris,AMF-Iris_genuine_145,huda,huda,260,232,57,41,0.7193,True,0.6972,True,True,2.1246
superglue-fingervein,iris,AMF-Iris_genuine_145,huda,huda,302,275,191,86,0.4503,True,0.4339,True,True,2.2424
sgmnet-fingervein,iris,AMF-Iris_genuine_145,huda,huda,1451,1554,811,209,0.2577,True,0.2539,True,True,1.8005
orb-fingervein,iris,AMF-Iris_genuine_146,ameer,ameer,2340,2365,225,202,0.8978,True,0.8883,True,True,1.7119
sift-fingervein,iris,AMF-Iris_genuine_146,ameer,ameer,418,352,102,98,0.9608,True,0.9608,True,True,1.2273
superglue-fingervein,iris,AMF-Iris_genuine_146,ameer,ameer,288,286,181,121,0.6685,True,0.6514,True,True,2.0200
sgmnet-fingervein,iris,AMF-Iris_genuine_146,ameer,ameer,1542,1476,673,349,0.5186,True,0.5166,True,True,1.5756
orb-fingervein,iris,AMF-Iris_genuine_147,adnan,adnan,2972,3063,144,95,0.6597,True,0.6574,True,True,1.5698
sift-fingervein,iris,AMF-Iris_genuine_147,adnan,adnan,460,466,61,43,0.7049,True,0.7049,True,True,1.3454
superglue-fingervein,iris,AMF-Iris_genuine_147,adnan,adnan,339,334,185,81,0.4378,True,0.4177,True,True,2.4425
sgmnet-fingervein,iris,AMF-Iris_genuine_147,adnan,adnan,1285,1311,582,178,0.3058,True,0.3017,True,True,1.7734
orb-fingervein,iris,AMF-Iris_genuine_148,mohamad,mohamad,2727,2656,124,96,0.7742,True,0.7615,True,True,1.8303
sift-fingervein,iris,AMF-Iris_genuine_148,mohamad,mohamad,415,419,60,49,0.8167,True,0.8167,True,True,1.2693
superglue-fingervein,iris,AMF-Iris_genuine_148,mohamad,mohamad,295,296,199,94,0.4724,True,0.4455,True,True,2.6705
sgmnet-fingervein,iris,AMF-Iris_genuine_148,mohamad,mohamad,1307,1370,640,248,0.3875,True,0.3830,True,True,1.7322
orb-fingervein,iris,AMF-Iris_genuine_149,zaid,zaid,3070,2095,228,176,0.7719,True,0.7592,True,True,1.8331
sift-fingervein,iris,AMF-Iris_genuine_149,zaid,zaid,618,382,87,66,0.7586,True,0.7586,True,True,1.4165
superglue-fingervein,iris,AMF-Iris_genuine_149,zaid,zaid,294,294,198,117,0.5909,True,0.5772,True,True,1.9680
sgmnet-fingervein,iris,AMF-Iris_genuine_149,zaid,zaid,1400,1521,737,296,0.4016,True,0.3964,True,True,1.7638
orb-fingervein,iris,AMF-Iris_genuine_150,israa,israa,1983,1944,83,30,0.3614,False,0.3426,True,False,2.5728
sift-fingervein,iris,AMF-Iris_genuine_150,israa,israa,276,278,58,35,0.6034,True,0.5827,True,True,2.1985
superglue-fingervein,iris,AMF-Iris_genuine_150,israa,israa,274,285,168,73,0.4345,True,0.4124,True,True,2.5474
sgmnet-fingervein,iris,AMF-Iris_genuine_150,israa,israa,1498,1456,773,184,0.2380,True,0.2343,True,True,1.8181
orb-fingervein,iris,AMF-Iris_genuine_151,khalid,khalid,2878,2825,241,207,0.8589,True,0.8555,True,True,1.5792
sift-fingervein,iris,AMF-Iris_genuine_151,khalid,khalid,484,474,82,73,0.8902,True,0.8902,True,True,1.4967
superglue-fingervein,iris,AMF-Iris_genuine_151,khalid,khalid,320,295,202,133,0.6584,True,0.6486,True,True,1.8007
sgmnet-fingervein,iris,AMF-Iris_genuine_151,khalid,khalid,1424,1381,673,281,0.4175,True,0.4151,True,True,1.6155
orb-fingervein,iris,AMF-Iris_genuine_152,yaseen,yaseen,3413,3445,372,324,0.8710,True,0.8541,True,True,1.8915
sift-fingervein,iris,AMF-Iris_genuine_152,yaseen,yaseen,610,590,104,86,0.8269,True,0.8269,True,True,1.4070
superglue-fingervein,iris,AMF-Iris_genuine_152,yaseen,yaseen,339,348,232,134,0.5776,True,0.5560,True,True,2.2617
sgmnet-fingervein,iris,AMF-Iris_genuine_152,yaseen,yaseen,1392,1201,592,234,0.3953,True,0.3927,True,True,1.6328
orb-fingervein,iris,AMF-Iris_genuine_153,hamza,hamza,3955,2940,350,244,0.6971,True,0.6869,True,True,1.7951
sift-fingervein,iris,AMF-Iris_genuine_153,hamza,hamza,702,495,106,75,0.7075,True,0.7075,True,True,1.4461
superglue-fingervein,iris,AMF-Iris_genuine_153,hamza,hamza,369,350,251,160,0.6375,True,0.6063,True,True,2.5016
sgmnet-fingervein,iris,AMF-Iris_genuine_153,hamza,hamza,1325,1424,711,227,0.3193,True,0.3156,True,True,1.7298
orb-fingervein,iris,AMF-Iris_genuine_154,azam,azam,2281,2049,134,111,0.8284,True,0.8284,True,True,1.4800
sift-fingervein,iris,AMF-Iris_genuine_154,azam,azam,305,214,66,49,0.7424,True,0.7424,True,True,1.2789
superglue-fingervein,iris,AMF-Iris_genuine_154,azam,azam,294,292,161,90,0.5590,True,0.5377,True,True,2.2765
sgmnet-fingervein,iris,AMF-Iris_genuine_154,azam,azam,1448,1499,743,262,0.3526,True,0.3496,True,True,1.6745
orb-fingervein,iris,AMF-Iris_genuine_155,wisam,wisam,1404,1629,37,22,0.5946,True,0.5880,True,True,1.7174
sift-fingervein,iris,AMF-Iris_genuine_155,wisam,wisam,137,148,30,14,0.4667,True,0.4590,True,True,1.7322
superglue-fingervein,iris,AMF-Iris_genuine_155,wisam,wisam,252,269,136,50,0.3676,True,0.3581,True,True,2.0269
sgmnet-fingervein,iris,AMF-Iris_genuine_155,wisam,wisam,1561,1560,574,59,0.1028,False,0.1022,True,False,1.6201
orb-fingervein,iris,AMF-Iris_genuine_156,kamal,kamal,2656,2395,205,140,0.6829,True,0.6783,True,True,1.6349
sift-fingervein,iris,AMF-Iris_genuine_156,kamal,kamal,465,444,124,86,0.6935,True,0.6935,True,True,1.4685
superglue-fingervein,iris,AMF-Iris_genuine_156,kamal,kamal,408,369,289,121,0.4187,True,0.4009,True,True,2.3704
sgmnet-fingervein,iris,AMF-Iris_genuine_156,kamal,kamal,1385,1342,671,250,0.3726,True,0.3723,True,True,1.5125
orb-fingervein,iris,AMF-Iris_genuine_157,salam,salam,1354,1318,54,36,0.6667,True,0.6540,True,True,1.8834
sift-fingervein,iris,AMF-Iris_genuine_157,salam,salam,216,187,64,41,0.6406,True,0.6317,True,True,1.7809
superglue-fingervein,iris,AMF-Iris_genuine_157,salam,salam,244,268,169,69,0.4083,True,0.3903,True,True,2.4020
sgmnet-fingervein,iris,AMF-Iris_genuine_157,salam,salam,1756,1666,888,224,0.2523,True,0.2487,True,True,1.7822
orb-fingervein,iris,AMF-Iris_genuine_158,fars,fars,2732,2669,223,140,0.6278,True,0.6081,True,True,2.1384
sift-fingervein,iris,AMF-Iris_genuine_158,fars,fars,439,419,100,63,0.6300,True,0.6116,True,True,2.0931
superglue-fingervein,iris,AMF-Iris_genuine_158,fars,fars,303,346,204,58,0.2843,True,0.2774,True,True,1.9905
sgmnet-fingervein,iris,AMF-Iris_genuine_158,fars,fars,1313,1254,625,205,0.3280,True,0.3239,True,True,1.7533
orb-fingervein,iris,AMF-Iris_genuine_159,arwa,arwa,3919,4037,180,110,0.6111,True,0.6037,True,True,1.7453
sift-fingervein,iris,AMF-Iris_genuine_159,arwa,arwa,743,711,48,33,0.6875,True,0.6725,True,True,1.9413
superglue-fingervein,iris,AMF-Iris_genuine_159,arwa,arwa,357,324,224,116,0.5179,True,0.4930,True,True,2.4841
sgmnet-fingervein,iris,AMF-Iris_genuine_159,arwa,arwa,1199,1245,634,119,0.1877,False,0.1847,True,False,1.8243
orb-fingervein,iris,AMF-Iris_genuine_160,sundos,sundos,2963,2906,45,20,0.4444,False,0.4364,True,False,1.8517
sift-fingervein,iris,AMF-Iris_genuine_160,sundos,sundos,557,579,40,24,0.6000,True,0.5954,True,True,1.6488
superglue-fingervein,iris,AMF-Iris_genuine_160,sundos,sundos,275,277,144,70,0.4861,True,0.4680,True,True,2.2592
sgmnet-fingervein,iris,AMF-Iris_genuine_160,sundos,sundos,1481,1482,626,125,0.1997,False,0.1963,True,False,1.8464
orb-fingervein,iris,AMF-Iris_genuine_161,omar,omar,3043,3040,426,378,0.8873,True,0.8873,True,True,1.4167
sift-fingervein,iris,AMF-Iris_genuine_161,omar,omar,439,406,117,83,0.7094,True,0.7094,True,True,1.3950
superglue-fingervein,iris,AMF-Iris_genuine_161,omar,omar,382,409,235,118,0.5021,True,0.4879,True,True,2.0732
sgmnet-fingervein,iris,AMF-Iris_genuine_161,omar,omar,1498,1248,628,261,0.4156,True,0.4153,True,True,1.5132
orb-fingervein,iris,AMF-Iris_genuine_162,sirag,sirag,2340,2466,135,87,0.6444,True,0.6361,True,True,1.7598
sift-fingervein,iris,AMF-Iris_genuine_162,sirag,sirag,394,406,76,60,0.7895,True,0.7815,True,True,1.7021
superglue-fingervein,iris,AMF-Iris_genuine_162,sirag,sirag,325,307,187,103,0.5508,True,0.5235,True,True,2.5164
sgmnet-fingervein,iris,AMF-Iris_genuine_162,sirag,sirag,1644,1595,821,252,0.3069,True,0.3024,True,True,1.7983
orb-fingervein,iris,AMF-Iris_genuine_163,saldar,saldar,3018,2961,60,20,0.3333,False,0.3228,True,False,2.1295
sift-fingervein,iris,AMF-Iris_genuine_163,saldar,saldar,406,538,39,16,0.4103,False,0.3970,True,False,2.1026
superglue-fingervein,iris,AMF-Iris_genuine_163,saldar,saldar,322,333,170,52,0.3059,True,0.2955,True,True,2.1893
sgmnet-fingervein,iris,AMF-Iris_genuine_163,saldar,saldar,1163,1360,548,77,0.1405,False,0.1387,True,False,1.7526
orb-fingervein,iris,AMF-Iris_genuine_164,wisam,wisam,1755,1775,22,8,0.3636,False,0.3518,True,False,1.5178
sift-fingervein,iris,AMF-Iris_genuine_164,wisam,wisam,165,171,10,0,,False,,True,False,
